longitude;latitude;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124
-43.25;-24.25;-4.3570204;-4.292896;-2.2847397;10.912757;11.159514;10.920874;12.148982;10.992304;8.714662;6.13669;4.980012;3.88827;2.7624364;0.8281454;0.92149127;1.5270225;1.2429262;-0.60532403;0.04809773;1.2226335;2.0603123;0.6747333;3.4799829;4.839587;4.230809;4.215387;4.434547;5.6042123;4.961343;3.2705631;0.72018874;1.602511;0.4263519;-3.1686854;-5.032358;-3.6630135;-3.3862224;-5.4511976;-4.9357653;-5.6711693;-3.617558;-6.1476393;-2.86592;0.23884821;0.13170326;0.47180736;2.953187;3.706448;3.0116296;1.1065599;0.57083523;0.9393488;0.212062;-2.7141314;-3.2336218;-1.5412189;0.8549317;-2.1548672;-1.6150839;-0.5980187;0.73885787;-1.2757916;-1.7652491;-2.4917243;-1.1954329;-3.7165856;-2.6443248;-2.4884775;-1.9048623;-4.8416076;-2.2717526;-2.7076378;-2.701144;-5.5169454;-4.0112343;-5.332689;-6.0981255;-6.290499;0.8768476;2.160152;-0.74087864;-3.852952;-2.783938;-4.1159444;-4.042891;2.4856453;1.9734598;2.5489583;3.9799924;0.99779165;-0.31879246;-0.13453567;1.3541297;-3.5396342;-2.5923758;-3.921947;-4.760437;-6.492614;-7.2588625;-6.171179;-3.8984075;4.4897428;12.985848;12.054012;8.534464;4.576595;2.9669857;1.7007273;-0.07365787;-2.816406;-3.3440137;-4.09971;-5.079437;-6.308357;-4.7815413;-4.5688753;-3.9584737;-4.744203;-2.040417;3.4280338;5.251121;1.8021902;2.538406;1.0229543
-43.25;-24.0;-4.458483;-5.021806;-2.6045513;10.132709;11.401402;9.930594;12.2577505;10.989868;8.78528;6.3331227;4.790073;3.953206;2.87851;0.9085041;1.0197076;1.753488;1.4547809;-0.30174673;0.3646623;1.5546206;2.0457015;0.6309012;3.3354993;4.946732;4.0652213;4.3444476;4.6577654;5.7495074;5.018974;3.2535172;0.7218121;1.4750735;0.10654044;-3.589148;-4.7044296;-3.2076473;-3.6078176;-5.2839866;-5.5380497;-5.987734;-3.9138298;-6.4739447;-3.11836;-0.018461943;-0.0915153;0.12033939;2.7202277;3.3825784;2.8712049;0.96613514;-0.22382307;0.41011775;-0.27009022;-2.8975763;-3.1962833;-1.2660512;0.6755451;-2.1970758;-1.392677;-0.4592173;1.0124022;-1.2830969;-2.237661;-2.5631542;-1.167835;-3.593207;-2.6378312;-2.5672128;-1.5420306;-4.7580023;-2.1451268;-2.528251;-2.8017952;-5.5518484;-4.0566897;-5.3521695;-6.2685833;-6.2791357;0.3979422;2.2616148;-0.53470576;-3.6159344;-2.7644567;-4.107827;-4.203608;1.0627278;2.0611238;2.34522;4.32659;1.5935823;-0.6800008;-0.35531914;1.4198776;-3.6354156;-2.4503274;-3.524212;-4.744203;-6.242609;-7.2864604;-6.1646852;-4.9958315;2.0286555;12.575127;11.821865;8.291764;5.0611825;3.4921584;2.1341772;0.13007987;-2.4275997;-3.0704694;-3.8951607;-4.857842;-6.404138;-5.3878846;-5.0145006;-4.193056;-4.859465;-1.8910633;3.1926394;5.026279;1.0172724;2.3135638;1.7120911
-43.25;-23.75;-4.3570204;-5.8310747;-2.7100728;9.023921;11.45741;9.064507;12.311323;10.992304;8.857522;6.461372;4.64559;4.0530457;3.005136;0.98236907;1.2891933;1.9588491;1.5846535;-0.016026855;0.6390184;1.6544601;1.984012;0.6755451;3.2332249;5.2251463;3.9158678;4.4962363;4.753546;5.790904;5.206477;3.149619;0.78350174;1.3736106;-0.13697076;-3.7880158;-4.2831554;-2.9625127;-3.4738863;-5.1630425;-5.6947083;-6.283194;-4.3407865;-6.6882343;-3.3894691;-0.07203448;-0.14914632;-0.15401661;2.5035028;3.1520543;2.666655;0.93447864;-0.9527334;-0.04524827;-0.7465606;-3.0509884;-2.9925456;-1.038774;0.35086334;-2.1857119;-0.9973771;-0.2814541;1.3102976;-1.4154047;-2.5980575;-2.4251647;-1.1718935;-3.4284308;-2.4284115;-2.5542254;-1.1240029;-4.623259;-1.9568113;-2.3707805;-2.7944899;-5.602986;-4.1378603;-5.463373;-6.396021;-6.1638737;-0.07852805;2.0538187;-0.4015863;-3.172744;-2.589129;-4.1889977;-4.387865;0.018064737;2.4564238;2.09278;4.6845517;2.1909966;-0.25791466;-0.46895778;1.3143562;-3.7247028;-2.3788974;-3.2514794;-4.699559;-5.9682527;-7.1971726;-6.1257234;-5.7604566;-1.1532242;12.2691145;11.601893;8.247932;5.646421;3.8574252;2.5595102;0.43284547;-2.0696383;-2.8943295;-3.7198324;-4.6930656;-6.498296;-5.458503;-5.5112634;-4.369196;-4.762872;-1.7092416;2.8444185;4.7373123;0.25914085;2.1552815;2.3135638
-43.25;-23.5;-4.03315;-6.6054406;-3.076963;7.287687;11.255296;8.523911;12.287784;10.992304;8.904601;6.4532547;4.571725;4.0749617;3.1617947;1.0448703;1.5960175;2.1861262;1.860633;0.2737515;0.9831809;1.7867678;2.1073909;0.78106654;3.2859855;5.581485;3.8119698;4.6350374;4.8793607;5.772235;5.234075;3.010006;0.8338274;1.2591602;-0.29119456;-3.888667;-3.8789268;-2.7344239;-3.4048915;-5.32863;-5.7718205;-6.735313;-4.917096;-6.840023;-3.6630135;-0.08745682;-0.17674422;-0.24086893;2.2567444;3.0895529;2.3598309;0.83788574;-1.7133001;-0.34395528;-1.2441351;-3.260408;-2.7936783;-0.9275706;-0.021708846;-2.1232107;-0.7741585;0.06757867;1.6187452;-1.6158956;-2.783126;-2.2279205;-1.1248146;-3.3634944;-2.2336025;-2.6207852;-0.8155554;-4.4852695;-1.7522619;-2.2603886;-2.726307;-5.693085;-4.391112;-5.5080166;-6.4788146;-6.069716;-0.9965654;2.039208;-0.27496052;-2.681663;-2.3878262;-4.291272;-4.5558877;-0.68081254;2.7153573;1.9052767;5.0603704;2.7916574;0.3037845;-0.60288894;1.2900051;-3.767723;-2.300974;-2.9998512;-4.4609184;-5.7174363;-7.012104;-6.112736;-6.3749166;-2.5826352;11.960667;11.537768;8.2804;6.1853924;4.099313;3.0335455;0.86791885;-1.6954427;-2.7133195;-3.4235606;-4.623259;-6.665507;-5.3878846;-5.7531514;-4.4016643;-4.5891676;-1.637;2.6642203;4.548997;0.3882017;2.2332053;2.7453904
-43.0;-29.0;-3.8716211;-6.9284987;-3.7117157;5.7543774;10.846197;8.10426;12.335674;11.056428;8.938692;6.4532547;4.5782185;4.0757737;3.3679676;1.3541297;1.970213;2.431261;2.0895333;0.6438886;1.2015291;1.8590096;2.3330445;0.9466542;3.5570946;5.967044;3.844438;4.870432;5.081475;5.7219095;5.182126;2.9158483;0.8549317;1.1560739;-0.32772124;-3.8854203;-3.5591154;-2.7595868;-3.4657693;-5.447139;-5.9520187;-6.8595037;-5.189829;-6.8002496;-3.8789268;-0.3122989;-0.14102924;-0.2506094;1.9198874;3.182899;2.0018697;0.7567154;-2.3480527;-0.583408;-1.639435;-3.425184;-2.563966;-0.9356876;-0.36262453;-2.059086;-0.5460696;0.47667754;1.8971597;-1.7384629;-2.7084494;-1.8902516;-1.0468911;-3.2181995;-1.9535645;-2.7173781;-0.54363453;-4.4252033;-1.56557;-2.119152;-2.6597471;-5.7791257;-4.6881957;-5.5007114;-6.458522;-6.042118;-2.2636354;2.2299585;0.0067008734;-2.0696383;-2.1540554;-4.313188;-4.6914425;-0.96896744;3.0027008;1.9620961;5.267355;3.2121205;1.0400001;-0.46489918;1.2128931;-3.628922;-2.169478;-2.7157545;-4.196303;-5.421976;-6.801061;-6.232868;-6.6460257;-3.7514892;11.980959;11.5564375;8.378616;6.6155953;4.395585;3.390695;1.3395189;-1.4210867;-2.4275997;-2.906505;-4.5323486;-6.6630716;-5.384638;-5.6525;-4.2466288;-4.294519;-1.7538853;2.4596705;4.4386053;0.8159698;2.389864;2.9815965
-43.0;-28.75;-3.7636647;-7.010481;-4.4990687;3.9361606;10.5978155;8.276341;12.32918;11.156268;8.891613;6.4540663;4.666694;4.2275624;3.6147256;1.6325442;2.3062587;2.7072406;2.4166503;0.7940539;1.421501;1.9434267;2.5700626;1.0586694;3.866354;6.3509803;4.027883;5.086345;5.297388;5.596907;5.182126;2.8549705;0.86791885;1.084644;-0.3082403;-3.7993798;-3.175179;-2.6646173;-3.4917438;-5.178465;-6.1476393;-6.8797965;-5.172783;-6.722326;-4.0786057;-0.5225302;-0.3415202;-0.38535225;1.6349791;3.3704028;1.739689;0.58544576;-2.8261464;-0.94948655;-1.957623;-3.5558681;-2.3788974;-1.0842295;-0.61993474;-1.9787273;-0.46976948;0.9158095;2.160152;-1.8082695;-2.3821442;-1.5623231;-0.97464937;-3.1264768;-1.7530736;-2.674358;-0.402398;-4.3781247;-1.5217379;-1.8967452;-2.7482228;-5.765327;-4.956058;-5.4861007;-6.137899;-6.203647;-3.652461;2.7608128;0.44583273;-1.5217379;-1.9941497;-4.207667;-4.8391724;-1.4576133;2.7892227;2.170704;5.358266;3.3923187;1.6325442;0.022123218;1.2275039;-3.4893086;-2.0282414;-2.4381518;-3.9747076;-5.141938;-6.5916414;-6.38141;-6.8327174;-4.2977657;12.23827;11.8153715;8.559627;6.7811837;4.743806;3.6293364;1.7429358;-1.13212;-2.152432;-2.3870144;-4.438191;-6.5664787;-5.4836655;-5.29048;-4.037209;-4.267733;-1.9925263;2.3241162;4.3168497;1.2291273;2.4231439;3.1301384
-43.0;-28.5;-3.639474;-7.1898675;-5.046969;0.87197745;10.553172;8.64242;12.107585;11.226074;8.709792;6.4240336;4.7365007;4.395585;3.8176517;1.9945642;2.6065893;3.0124412;2.6958766;0.9831809;1.5497502;2.0254087;2.798963;1.234809;4.1342163;6.699201;4.2235036;5.243816;5.506808;5.4832683;5.2129707;2.6796427;0.90201056;1.0400001;-0.2765839;-3.6264868;-2.8277698;-2.72793;-3.4917438;-5.0834956;-5.995039;-6.8310943;-5.065638;-6.650084;-4.083476;-0.30093503;-0.6239932;-0.64915603;1.3768574;3.3281941;1.5140353;0.46856058;-3.0745277;-1.4811528;-2.295292;-3.6703186;-2.2644472;-1.3529035;-0.7019168;-1.848043;-0.30337012;1.2161399;2.4393778;-1.782295;-1.9081091;-1.3658907;-0.7887692;-3.0485535;-1.5387838;-2.4901009;-0.40564477;-4.1889977;-1.5769339;-1.7222289;-2.792055;-5.817276;-5.123269;-5.3667803;-5.6021743;-6.4357944;-4.391112;3.2559524;0.84113276;-0.9900718;-1.8878164;-4.0266566;-4.8919334;-2.5047116;2.2202177;2.2957063;5.3671947;3.4807944;2.09278;0.58706915;1.3240966;-3.1735559;-1.8991804;-2.1646075;-3.773405;-4.741768;-6.3943973;-6.5827127;-6.831906;-4.399229;12.105962;11.9476795;8.687064;6.9272904;4.842834;3.7884302;2.0781698;-0.79445106;-1.834244;-2.0931776;-4.352962;-6.4106317;-5.4787955;-4.922778;-3.7393136;-4.2734146;-2.2855515;2.109826;4.099313;1.2689008;2.2892127;3.0440974
-43.0;-28.25;-3.4414182;-7.3026943;-5.586752;-2.2969153;10.493917;8.908659;11.937939;11.253673;8.524723;6.414293;4.746241;4.617992;4.0562925;2.3460321;2.917472;3.3103366;2.9215302;1.1658143;1.6349791;2.131742;3.0416627;1.4385468;4.4800024;6.9686866;4.518152;5.320116;5.681324;5.366383;5.19349;2.5668159;0.9831809;1.0440587;-0.17025065;-3.4162552;-2.5980575;-2.7328005;-3.4535937;-4.9122257;-5.887894;-6.80999;-4.8886867;-6.5453744;-3.9300642;-0.14671123;-0.8244841;-0.90727794;1.2201985;3.2031918;1.3452009;0.3695326;-3.230375;-2.0582743;-2.577765;-3.743372;-2.1873353;-1.6710916;-0.72707963;-1.8155749;-0.1296655;1.504295;2.718604;-1.5469007;-1.343163;-1.2262776;-0.56636226;-3.0534234;-1.4624835;-2.5055232;-0.5574335;-3.9763312;-1.8171983;-1.6946309;-2.7384825;-5.924421;-5.2344723;-5.2515182;-4.991773;-6.6387205;-4.7133584;3.6520638;1.2900051;-0.38454056;-1.705183;-3.7758403;-4.840796;-3.5826545;1.7283252;2.5311007;5.301447;3.5027103;2.419897;1.2088345;1.5140353;-2.8204646;-1.7295341;-1.768496;-3.5355759;-4.3066945;-6.150886;-6.758041;-6.587583;-4.469847;12.052389;12.01018;8.741448;7.0466104;4.9215693;4.032753;2.4158387;-0.44460666;-1.400794;-1.9146028;-4.1370487;-6.176049;-5.4869123;-4.6443634;-3.3910923;-4.2628627;-2.5477319;1.7713455;3.9385958;1.3370839;2.2088542;3.0302987
-43.0;-28.0;-3.3781052;-7.3270454;-5.9146805;-3.8156137;10.83321;9.008499;11.853521;11.2764;8.345337;6.4102345;4.749488;4.8639383;4.2592187;2.6293168;3.1601715;3.5944328;3.1122808;1.4020201;1.72589;2.236452;3.1691003;1.564361;4.762475;7.182977;4.7511115;5.3615127;5.8290544;5.26492;5.206477;2.4223323;1.0521756;1.021331;-0.11261964;-3.3066752;-2.440587;-2.8845892;-3.3488839;-4.7985873;-6.039683;-6.827036;-4.6597857;-6.3830338;-3.7644763;-0.06554079;-0.9795196;-1.3220587;1.0359417;3.0838714;1.265654;0.32083035;-3.3683648;-2.596434;-2.9405966;-3.9747076;-2.319643;-1.8943101;-0.6783774;-1.7133001;0.09923506;1.7599818;2.8931208;-1.277415;-0.8163671;-1.1077689;-0.2757722;-3.22794;-1.5201145;-2.7409174;-0.7197743;-3.7661;-2.0769434;-1.6564808;-2.6857216;-5.9966626;-5.306714;-5.1930757;-4.5347834;-6.7052803;-4.517738;3.871224;1.7250785;0.3362527;-1.4421909;-3.452782;-4.736086;-4.53803;1.4361118;2.6406808;5.174821;3.4840412;2.6138945;1.8046254;1.8151776;-2.273376;-1.3967355;-1.4811528;-3.329403;-3.8740563;-5.9909806;-6.7239494;-6.313227;-4.3456564;12.105962;11.943621;8.934633;7.185412;5.05063;4.2592187;2.798963;-0.16456866;-0.92188865;-1.5785573;-3.8083081;-6.067281;-5.5388613;-4.317247;-3.128912;-4.2165956;-2.7043908;1.4223129;3.8265805;1.3378955;2.3095055;3.0278635
-43.0;-27.75;-3.3082986;-7.400099;-6.0534816;-5.436587;11.191171;8.998758;11.63355;11.318608;8.184619;6.435397;4.8054957;5.059559;4.411819;2.9166603;3.3712144;3.8639188;3.188581;1.6495899;1.8452107;2.3996043;3.2380948;1.8955363;5.0855336;7.2243733;4.825788;5.4264493;6.015746;5.200795;5.1951137;2.3573956;1.0960077;1.0611044;0.024558306;-3.115113;-2.3350654;-2.956019;-3.2027771;-4.6743965;-6.124912;-6.6955395;-4.1979265;-6.1833544;-3.6362271;-0.25710297;-1.1296849;-1.4827762;0.8849646;2.8663344;1.0960077;0.17634702;-3.48525;-3.029884;-3.150828;-3.8505168;-2.645948;-2.152432;-0.7392552;-1.5525827;0.37927306;2.0724878;2.9491282;-1.0809827;-0.26603174;-0.9795196;0.029428601;-3.5315173;-1.6215775;-3.063164;-0.7806521;-3.6029472;-2.2425313;-1.5696285;-2.714943;-5.948772;-5.298597;-5.1054115;-4.3537736;-6.801061;-4.174387;3.8298273;2.126872;1.0245777;-1.052573;-2.9649477;-4.629753;-5.494218;1.2413028;2.6934414;5.1318007;3.372838;2.6366224;2.2794724;2.017292;-1.7587556;-1.1962446;-1.1093923;-3.1005025;-3.554245;-5.693085;-6.362741;-5.9666295;-4.1678934;12.188755;11.773163;9.089669;7.247913;5.0960855;4.636661;3.1488075;0.08056593;-0.40564477;-1.1848807;-3.4154434;-5.76695;-5.564024;-3.9146414;-2.9211159;-4.0566897;-2.7944899;1.0253896;3.6796618;1.2891933;2.441813;3.0351691
-43.0;-27.5;-3.3748584;-7.4699054;-6.140334;-6.2572193;11.588095;8.973596;11.525593;11.42413;7.969518;6.5530944;4.8939714;5.191867;4.551432;3.2031918;3.5692701;4.072527;3.279492;1.912582;1.984012;2.5611339;3.194263;2.184503;5.489762;7.1935287;5.020597;5.5157366;6.2040615;5.2056656;5.1983604;2.3533373;1.1333462;1.0546108;0.11709261;-2.934103;-2.2522717;-2.9771233;-3.1053727;-4.618389;-6.124912;-6.5867715;-3.8464584;-6.069716;-3.6516495;-0.525777;-1.2384531;-1.7546971;0.77538455;2.6926298;0.87360084;0.030240297;-3.4495351;-3.2368686;-3.3691764;-3.4414182;-2.9755;-2.5071468;-0.72707963;-1.38456;0.66012275;2.3346682;2.7916574;-0.9162067;0.11465752;-0.8317895;0.32245374;-3.869998;-1.9584347;-3.335085;-0.7636063;-3.4292426;-2.3155847;-1.5274199;-2.8017952;-6.000721;-5.206063;-5.0583324;-4.4446845;-6.9203815;-3.9674025;3.4954052;2.3703833;1.6942335;-0.6970466;-2.5761416;-4.589979;-5.932538;1.2063996;2.6463628;5.0270905;3.1301384;2.579803;2.5822382;2.1828794;-1.2806618;-1.0509496;-0.8683162;-2.9308562;-3.3277795;-5.441457;-5.970688;-6.0348125;-4.0209746;11.081591;11.640043;9.400552;7.346129;5.1667037;5.0408897;3.4937816;0.3045962;-0.08339834;-0.973026;-3.0891385;-5.591622;-5.5307446;-3.48525;-2.8066654;-3.9722724;-2.7595868;0.80704105;3.5424838;1.2339975;2.5432763;3.0473447
-43.0;-27.25;-3.5063543;-7.6184473;-6.4601455;-6.7572293;11.429812;8.896483;11.135975;11.386792;7.6699996;6.6456285;4.9994926;5.4832683;4.630979;3.5408607;3.7519035;4.2291856;3.4044943;2.2218413;2.1000857;2.6747723;3.1902046;2.4653525;5.9134717;7.020636;5.26005;5.583108;6.3858833;5.2283936;5.2503095;2.315999;1.1788017;1.1016897;0.19582784;-2.7303653;-2.1516204;-2.7344239;-2.9690063;-4.5015035;-5.967441;-6.3862805;-3.5550566;-6.0258837;-3.7109036;-0.86263424;-1.3853717;-2.0623329;0.74453986;2.466164;0.4531381;-0.3748001;-3.284759;-3.5144715;-3.4755096;-2.674358;-3.1321588;-2.8529327;-0.4949323;-1.1580945;0.949901;2.5156784;2.533536;-0.734385;0.27780998;-0.619123;0.68853223;-3.932499;-2.358605;-3.4535937;-0.5923368;-3.178426;-2.2474015;-1.4462495;-2.8521209;-5.8294516;-5.0997295;-4.903297;-4.406534;-6.979636;-3.7807102;2.5871081;2.3752532;2.3711948;-0.40564477;-2.1175287;-4.53316;-6.355436;1.1382164;2.447495;4.877737;2.758378;2.4166503;2.7478256;2.2827191;-0.76685315;-0.96734405;-0.60938257;-2.6727343;-2.9073167;-5.2831745;-5.5445433;-5.807535;-4.5794272;6.697578;11.366499;9.555588;7.451651;5.2470627;5.3712535;3.813593;0.5156394;0.28592706;-0.7132807;-2.7928667;-5.394378;-5.2888565;-3.007968;-2.641078;-3.8846087;-2.6540651;0.634148;3.2770567;1.0919491;2.5489583;3.0367923
-43.0;-27.0;-3.6784358;-7.849783;-7.0088573;-7.262921;11.258542;8.944374;10.937108;11.407896;7.4248643;6.8664126;5.2316403;5.7292147;4.746241;3.8655424;3.954018;4.376104;3.596868;2.4629173;2.274602;2.7721767;3.2316012;2.7267213;6.383448;6.9061856;5.5928483;5.706487;6.619654;5.3184924;5.2592382;2.2713552;1.240491;1.1487685;0.15524268;-2.5136404;-2.0712616;-2.6767929;-2.8472507;-4.4998803;-5.75721;-6.160627;-3.4649575;-6.1062427;-3.6954813;-1.1126391;-1.5842391;-2.3228898;0.6942142;2.3582077;-0.0038512945;-0.7181509;-3.2685251;-3.783957;-3.4471002;-1.9584347;-3.172744;-3.0672226;-0.11830163;-0.9559802;1.2908167;2.6658435;2.321681;-0.56798565;0.31839526;-0.4624641;1.0870789;-3.8561988;-2.7498462;-3.5672321;-0.5136014;-3.0729046;-2.1589255;-1.4413792;-3.0347543;-5.525874;-4.953623;-4.8148212;-4.4414377;-6.758041;-3.6930466;1.2510432;2.1820679;2.8736396;-0.13859415;-1.7733662;-4.4446845;-6.5145297;0.95639455;2.1228132;4.749488;2.3703833;2.2332053;2.8054566;2.3484674;-0.28794777;-0.8163671;-0.37642348;-2.3480527;-2.371592;-5.0810604;-5.2612586;-5.111905;-5.413859;1.1658143;11.104319;9.700882;7.6196733;5.5360293;5.6723957;4.092819;0.6658045;0.5773288;-0.3334031;-2.6995206;-5.1833353;-4.8172565;-2.6824746;-2.5436735;-3.984448;-2.5737064;0.47505414;3.1544895;1.084644;2.5367827;2.9434462
-43.0;-26.75;-3.759606;-8.028358;-7.430132;-7.513737;10.507716;9.237399;10.670869;11.482573;7.3339534;7.083137;5.564439;5.8923674;4.8274117;4.1715546;4.1886005;4.6001344;3.8639188;2.6682787;2.466164;2.9539986;3.3509216;2.993772;6.8363795;6.858295;5.889932;5.9053545;6.902127;5.52223;5.3046937;2.2543097;1.3054274;1.2234453;0.21043861;-2.3504877;-1.9300251;-2.5274394;-2.698709;-4.447119;-5.612726;-5.863543;-3.3488839;-6.1963415;-3.6719422;-1.2920257;-1.762814;-2.6094213;0.5529777;2.1276836;-0.43892467;-1.0566316;-3.3626828;-4.0542545;-3.2547262;-1.3374811;-3.1573217;-3.0501766;0.1503725;-0.5980187;1.5732898;2.7673063;2.1763859;-0.3122989;0.24371839;-0.14752293;1.3216614;-3.5501866;-2.9211159;-3.5225885;-0.57042074;-3.1946602;-2.124834;-1.296896;-3.2393038;-5.161419;-4.807516;-4.7320275;-4.350527;-6.5859594;-3.5234003;-0.0631057;1.68774;3.034357;-0.013591766;-1.3780663;-4.3018246;-6.568914;0.9174329;1.7778391;4.6658826;2.0789814;2.0205388;2.8387365;2.3444085;0.0862478;-0.668637;-0.16538048;-2.0314882;-2.2571418;-4.753132;-5.0039487;-4.5575113;-6.4138784;-2.1735363;10.844573;9.698447;7.7706504;5.8444767;5.994642;4.3476944;0.8573667;0.7940539;-0.030637503;-2.4746785;-4.840796;-4.541277;-2.87079;-2.492536;-4.047761;-2.6280906;0.1795938;3.1398787;1.1536387;2.5530167;3.0205584
-43.0;-26.5;-3.9122066;-8.167971;-7.920401;-7.7970223;9.629453;9.510943;10.393266;11.602705;7.264959;7.2860637;5.9849014;6.0482144;4.961343;4.463768;4.4321117;4.848516;4.14071;2.8695812;2.6958766;3.1561127;3.5165095;3.2145557;7.1935287;6.882646;6.2543874;6.099352;7.1634955;5.863146;5.330668;2.2632384;1.4239362;1.2128931;0.23154283;-2.1849003;-1.7287225;-2.4365284;-2.528251;-4.350527;-5.40493;-5.598116;-3.23281;-6.3400135;-3.647591;-1.4105345;-1.853725;-2.9495254;0.2745632;1.9620961;-0.7295148;-1.3658907;-3.5120363;-4.046138;-3.0850801;-1.0493262;-3.0469298;-2.9552073;0.34599316;-0.25629127;1.7307602;2.6877594;2.1479764;0.004265785;0.19014597;0.1471256;1.613875;-3.3781052;-3.0095916;-3.4535937;-0.74980736;-3.284759;-2.1727247;-1.2222191;-3.5420694;-4.8943686;-4.796964;-4.63787;-4.154906;-6.3229675;-3.4121966;-1.1345551;1.1260408;3.0952349;0.16985333;-0.9884484;-4.148412;-6.645214;0.6584991;1.3727988;4.5278926;1.7786509;1.7965084;2.763248;2.2405105;0.43933916;-0.60532403;0.014817834;-1.6767734;-2.3350654;-4.508809;-4.848913;-4.2255244;-7.1022034;-4.239323;10.59051;9.714682;7.9118867;6.2243543;6.3412395;4.6163683;1.1374046;1.0050968;0.34436977;-2.111035;-4.565628;-4.1971145;-3.3042402;-2.4194827;-4.223901;-2.7766323;-0.1239835;3.1966982;1.2210101;2.4953856;2.9840317
-43.0;-26.25;-4.0826645;-8.326253;-8.370897;-8.196381;7.826658;9.834813;9.882704;11.703357;7.3185315;7.428923;6.406176;6.2454586;5.152905;4.713773;4.651272;5.1033907;4.3834095;3.0765657;2.9588685;3.3476748;3.6804738;3.423975;7.552302;6.833944;6.5944915;6.344486;7.4151244;6.23653;5.3891106;2.2900243;1.5895239;1.2283155;0.26157594;-2.048534;-1.6272595;-2.3853912;-2.3602283;-4.3066945;-5.1646657;-5.386261;-3.1678739;-6.472321;-3.698728;-1.7425215;-1.9227197;-3.140276;0.08218932;1.739689;-1.0111761;-1.5834274;-3.727138;-3.926817;-2.7709506;-0.96572065;-2.9649477;-2.7790675;0.37927306;0.16741824;1.8273531;2.4669762;2.1796327;0.3045962;0.10004687;0.5481075;1.6000761;-3.2409272;-2.9446552;-3.321286;-0.9876367;-3.4568405;-2.3237016;-1.2076085;-3.8448348;-4.675208;-4.82375;-4.580239;-4.0510077;-6.236115;-3.2506676;-1.5826157;0.3963188;2.6252584;0.19420445;-0.5923368;-3.9657788;-6.6573896;0.38333154;1.0586694;4.329837;1.5424451;1.5943941;2.673149;2.115508;0.5724586;-0.4908738;0.19420445;-1.3910536;-2.5030882;-4.1898093;-4.758814;-4.148412;-7.509679;-5.008007;10.553984;9.743091;8.0644865;6.575011;6.612349;4.8623147;1.4702033;1.202341;0.68366206;-1.6848905;-4.1898093;-4.1013336;-3.7920742;-2.377274;-4.287214;-2.9462786;-0.6515912;3.2178025;1.2226335;2.4288259;3.067637
-43.0;-26.0;-4.3107533;-8.422846;-8.838439;-8.55759;5.355019;10.15706;9.301524;11.66683;7.2657704;7.518211;6.6740384;6.4102345;5.3558307;4.9751415;4.820918;5.291706;4.538445;3.2941027;3.1975098;3.5692701;3.8736591;3.704825;7.777144;6.7649493;6.852613;6.538484;7.626167;6.5587764;5.443495;2.29733;1.8257297;1.1812366;0.3313825;-1.9803507;-1.5225496;-2.352923;-2.237661;-4.2685447;-5.1224575;-5.189017;-3.1378407;-6.6184278;-3.8115554;-2.3163962;-2.0379817;-3.206024;-0.3374617;1.5189055;-1.2433234;-1.7270991;-4.017728;-3.8001914;-2.6475716;-1.1800106;-2.973065;-2.5047116;0.2721281;0.81840503;1.8581978;2.0481367;2.2819076;0.579764;0.06595528;0.96288836;1.5156587;-3.0428715;-2.7928667;-3.2409272;-1.0809827;-3.600512;-2.5452967;-1.2952725;-3.9787664;-4.9106026;-4.8310556;-4.4925747;-3.9747076;-6.102996;-3.1281004;-1.9592464;-0.4064566;2.0051165;0.31190157;-0.08015144;-3.6719422;-6.6192393;-0.10369086;0.7120718;4.123664;1.3370839;1.361435;2.5448995;1.9799534;0.708825;-0.34963727;0.35573363;-1.0485145;-2.4836073;-3.905713;-4.6800785;-4.1256847;-7.8806276;-5.908187;10.594568;9.738221;8.147281;6.8193336;6.8266387;5.130177;1.989694;1.4815673;1.0229543;-1.4462495;-3.7052221;-4.0688653;-3.8894787;-2.3780856;-4.370819;-3.1053727;-1.2619927;3.177217;1.1130534;2.362266;3.1455607
