longitude;latitude;u1;u2;u3;u4;u5;u6;u7;u8;u9;u10;u11;u12;u13;u14;u15;u16;u17;u18;u19;u20;u21;u22;u23;u24;u25;u26;u27;u28;u29;u30;u31;u32;u33;u34;u35;u36;u37;u38;u39;u40;u41;u42;u43;u44;u45;u46;u47;u48;u49;u50;u51;u52;u53;u54;u55;u56;u57;u58;u59;u60;u61;u62;u63;u64;u65;u66;u67;u68;u69;u70;u71;u72;u73;u74;u75;u76;u77;u78;u79;u80;u81;u82;u83;u84;u85;u86;u87;u88;u89;u90;u91;u92;u93;u94;u95;u96;u97;u98;u99;u100;u101;u102;u103;u104;u105;u106;u107;u108;u109;u110;u111;u112;u113;u114;u115;u116;u117;u118;u119;u120;u121;u122;u123;u124
-41.5;-26.5;-0.37893546;-1.5410279;0.23649466;1.1043644;6.181881;0.038024902;-1.1771668;-0.4259416;-4.4092636;-2.2452474;-3.6702251;-3.9600954;-4.9359045;-3.0043068;-2.7457738;-2.3279428;-4.6199203;-4.523297;-4.849727;-4.7914047;-5.717597;-3.6110325;-6.970219;-8.563199;-10.489574;-10.98836;-10.676727;-11.480182;-12.408114;-10.876939;-9.7575;-10.658447;-11.38704;-11.341775;-10.304162;-10.656707;-10.994453;-9.79493;-9.189075;-6.8614087;-8.538826;-6.8013463;-4.755715;-4.4832544;-6.1824336;-4.71045;-4.6207905;-5.497365;-7.5473485;-7.068584;-6.3991838;-6.2364035;-8.157556;-7.2244;-6.001374;-4.928941;-7.0738063;-7.09905;-7.212213;-6.6542344;-8.530992;-8.631968;-7.257478;-6.7787137;-6.6202855;-5.5565577;-2.7666655;-1.6245941;-2.8972378;-2.4167323;-0.25706816;-2.4767952;-5.6984463;-4.650387;-5.507811;-5.3894253;-3.7328997;-0.014203906;3.8594375;0.45672643;1.3402648;2.3978994;2.306499;-0.07948995;-1.6663772;3.3745794;6.386444;6.2097363;2.6163902;5.461993;8.072566;6.8269076;3.9290757;5.6160684;3.8977385;2.7643719;-2.4350123;-1.6124073;-2.8058372;-1.9336149;-4.1394143;0.5124372;5.1085777;0.46194935;-2.079856;-2.3819127;-3.3960233;-3.3681679;-6.8196263;-5.855133;-5.661886;-5.0725703;-5.842946;-3.0260692;-0.9273387;-1.5410279;-3.8155956;-1.8622354;1.9670112;3.7837057;-0.69317925;-0.6087426;-2.1973705;-4.9881334
-41.5;-26.25;-0.0725261;-1.1771668;0.36532593;1.0373373;8.082142;-0.07165563;-1.0761911;-0.57740533;-4.388372;-2.2165213;-3.6562972;-4.0297337;-4.9628897;-3.0321622;-2.8119307;-2.3053102;-4.437989;-4.591194;-4.9515734;-4.9350343;-5.7167263;-3.4569573;-7.2348456;-8.502266;-10.377282;-11.105875;-10.597514;-11.425342;-12.524759;-10.78989;-9.989048;-10.728956;-11.391393;-11.337423;-10.362484;-10.595773;-11.029273;-9.798412;-9.189075;-7.011132;-8.713793;-6.6141925;-4.8819346;-4.4510465;-6.2546835;-4.938516;-4.192514;-5.446007;-7.392402;-7.1155896;-6.507994;-6.352177;-8.181929;-7.5081763;-5.949145;-4.894992;-7.074677;-7.023319;-7.208731;-6.563705;-8.5066185;-8.713793;-7.3941436;-6.7273545;-6.5776324;-5.5043287;-2.9207406;-1.678564;-2.9921203;-2.4532924;-0.27186632;-2.5690665;-5.6810365;-4.81926;-5.442525;-5.6061754;-3.9043846;0.16424477;3.042926;0.33050668;1.1365722;3.1465135;2.8461971;0.078067064;-1.6959735;3.4799075;6.194068;6.27067;2.6860287;5.0929093;8.120443;6.9357176;3.9847865;5.765791;3.9673772;2.8644774;-2.445458;-1.589775;-2.616943;-1.6559314;-3.883493;0.52810585;4.6219788;0.8162351;-2.0197926;-2.3009582;-3.2201862;-3.3229032;-6.942364;-5.864708;-5.423374;-5.224034;-5.828148;-3.1444545;-0.66010106;-1.2920703;-3.7537913;-1.729052;1.9278396;3.5782719;-0.075137615;-0.20745075;-1.9423198;-4.6695375
-41.5;-26.0;0.23997664;-0.8942603;0.4044975;0.9494188;8.200527;-0.32061327;-0.9908837;-0.844643;-4.229074;-2.1799612;-3.6510744;-3.9244056;-4.9811697;-3.101801;-2.9172587;-2.2313194;-4.3100286;-4.8105555;-4.9855223;-5.047326;-5.6575336;-3.5100565;-7.267924;-8.36647;-10.153568;-11.145917;-10.438216;-11.478441;-12.601361;-10.69849;-10.096117;-10.814263;-11.369631;-11.324366;-10.436475;-10.406878;-10.978785;-9.619964;-8.966232;-7.2165656;-8.806064;-6.2799277;-4.8236127;-4.5972877;-6.359142;-5.166582;-3.7851286;-5.4799557;-7.3123183;-7.119942;-6.685572;-6.5924306;-8.170612;-7.8441825;-6.0805874;-5.7280426;-6.875337;-6.977183;-7.2653127;-6.4827495;-8.464835;-8.848717;-7.5351615;-6.6716437;-6.597653;-5.443395;-2.9137769;-1.9919373;-3.2010355;-2.341;-0.43899882;-2.7057319;-5.621844;-4.947221;-5.4190216;-5.582672;-4.0906672;0.12855494;2.655562;0.8998013;1.2706263;3.66532;3.1299741;0.32789516;-1.6872689;3.5269136;5.5821195;6.1026673;2.9959202;4.687265;8.109997;6.9818535;4.025699;5.8719897;4.0344043;2.934116;-2.3497052;-1.5479919;-2.2913828;-1.4644257;-3.6406288;0.5124372;4.1005607;2.064505;-1.9814914;-2.2617865;-3.08178;-3.2541351;-7.028541;-5.9073615;-5.135245;-5.265817;-5.8708014;-3.1897192;-0.47904098;-1.0239621;-3.8042793;-1.9771391;1.9113004;3.4093986;0.79186165;0.14596462;-1.5418984;-4.2447424
-41.5;-25.75;0.3157084;-0.6244112;0.4018861;0.9102471;7.411871;-0.54258597;-0.95171225;-1.1040465;-4.0123243;-2.342741;-3.4891648;-3.7668486;-4.980299;-3.1958127;-3.0382557;-2.255693;-4.2900076;-5.1456904;-5.0525494;-5.116965;-5.4695096;-3.7781649;-7.2418094;-8.247214;-9.871532;-11.173773;-10.31983;-11.568971;-12.696244;-10.727216;-10.252804;-10.86301;-11.433176;-11.172031;-10.495667;-10.169237;-10.986619;-9.425846;-8.786042;-7.4132943;-8.353414;-5.8638377;-4.755715;-4.838411;-6.405277;-5.23448;-3.695469;-5.4059644;-7.273147;-7.1251645;-6.7665267;-6.8796887;-8.160167;-8.1088085;-6.222476;-6.2651296;-6.5863366;-6.9902406;-7.2200475;-6.4705634;-8.471799;-8.956656;-7.5743327;-6.5898194;-6.633343;-5.410317;-2.930316;-2.0250154;-3.4099512;-2.237413;-0.5025438;-2.7980027;-5.5217385;-5.0046725;-5.403353;-5.3589587;-4.33005;-0.2701254;2.185502;1.631876;1.7067374;3.956931;3.0551128;0.6160245;-1.5540851;3.583495;4.6811714;5.797999;3.4033053;4.44266;8.029913;6.990558;4.0352745;5.916384;4.1197114;3.0455375;-2.2426357;-1.461814;-2.082467;-1.6472267;-3.4943876;0.6108016;3.4833894;4.1902204;-1.8335096;-2.2966056;-2.9015903;-3.1540298;-6.838776;-5.9378285;-4.8993444;-5.322398;-5.950886;-3.1792736;-0.5443269;-1.0561699;-3.954002;-2.5029097;2.1428485;3.190908;1.5892224;0.3574916;-0.98479044;-3.728547
-41.5;-25.5;0.42364812;-0.4059204;0.4132024;0.893708;6.83126;-0.3249656;-1.0596517;-1.260733;-3.7685895;-2.5420814;-3.2332435;-3.6632614;-4.921977;-3.3385715;-3.1531591;-2.3070512;-4.2586703;-5.3502536;-5.170064;-5.132633;-5.2762628;-4.4118752;-7.2757583;-8.181929;-9.703529;-11.177255;-10.263249;-11.555914;-12.751084;-10.784667;-10.529616;-10.86214;-11.488016;-11.034495;-10.51656;-9.971638;-10.984878;-9.281346;-8.720757;-7.5786853;-8.073118;-5.6375127;-4.752233;-4.980299;-6.4548945;-4.992486;-3.730288;-5.247537;-7.2635713;-7.179135;-6.9475865;-6.9475865;-8.168001;-8.187152;-6.4000545;-6.306042;-6.35566;-7.0154843;-7.132999;-6.4183345;-8.604112;-9.16209;-7.4768395;-6.490584;-6.6690326;-5.4164104;-2.7231417;-1.7168652;-3.6084208;-2.151235;-0.37632406;-2.9181294;-5.370275;-4.8636546;-5.372016;-5.185733;-4.6059923;-0.7393147;1.1191626;2.30824;2.09149;3.7837057;3.1195283;0.92069286;-1.356486;3.5678263;4.037886;5.403671;3.7889285;4.2302623;7.9010816;7.021025;4.0509434;5.9529448;4.2450604;3.113435;-2.1068406;-1.4339586;-1.866588;-1.7769283;-3.5875292;0.615154;3.1517363;6.400372;-1.6393923;-2.2774549;-2.7013793;-3.0269394;-6.680349;-5.9613314;-4.806203;-5.4686394;-5.989187;-3.1148582;-0.7967664;-1.0761911;-4.035827;-2.9042015;2.536306;2.9201882;2.3300018;0.72657555;-0.39634526;-3.138361
-41.5;-25.25;0.52027154;-0.21354413;0.40014517;0.93026817;6.4142995;0.07284415;-1.3251487;-1.3164438;-3.5457463;-2.6996384;-3.0399966;-3.6684842;-4.903697;-3.5231137;-3.2724152;-2.4480696;-4.261282;-5.319787;-5.355477;-5.195308;-5.133504;-5.106519;-7.310577;-8.207172;-9.620834;-11.145046;-10.238005;-11.439269;-12.711042;-10.86301;-10.743754;-10.741143;-11.572453;-10.857788;-10.539191;-9.791449;-10.911757;-9.224765;-8.695513;-7.6457124;-7.980848;-5.604434;-4.853209;-5.047326;-6.51844;-4.898474;-3.7111378;-5.0551605;-7.2322345;-7.2844634;-7.1443152;-6.854445;-8.161037;-8.209784;-6.6202855;-6.2903733;-6.242497;-6.9876285;-7.089475;-6.4496713;-8.775597;-9.410177;-7.4089417;-6.4218163;-6.716909;-5.405094;-2.463738;-1.4313473;-3.794704;-1.9388379;-0.23791754;-3.0095296;-5.1796393;-4.646905;-5.2936726;-5.0716996;-4.8096848;-0.93169105;-0.13955319;2.3831012;2.3839717;3.1900373;3.2683806;1.2723672;-1.0500766;3.5321364;3.7689075;5.0337167;4.1867385;4.1379914;7.724374;7.061067;4.077928;6.0147486;4.4156747;3.2152812;-1.9257807;-1.4565912;-1.7186061;-1.8404735;-3.9113483;0.4271301;3.0229049;8.379847;-1.4104558;-2.255693;-2.5438223;-3.0104003;-6.5933013;-5.935217;-4.7400465;-5.4982357;-5.9883165;-2.9781923;-0.8115648;-1.0483357;-4.177716;-3.0243282;2.820083;2.744351;2.97764;1.1287379;0.20167542;-2.4324007
-41.5;-25.0;0.52549446;-0.038577437;0.38186502;0.9241748;6.1253;0.43409395;-1.6750821;-1.2903293;-3.3559813;-2.789298;-3.0304213;-3.7033033;-4.955055;-3.693728;-3.3542404;-2.6091084;-4.284785;-5.170064;-5.553076;-5.32501;-5.0525494;-5.649699;-7.303613;-8.288127;-9.570346;-11.121544;-10.291104;-11.266914;-12.657072;-10.97095;-10.870845;-10.58968;-11.690838;-10.687174;-10.588809;-9.671322;-10.856917;-9.226506;-8.657211;-7.5743327;-7.955604;-5.7602506;-5.0621243;-5.1909556;-6.5872073;-4.936775;-3.6623907;-4.831447;-7.157373;-7.445502;-7.2592187;-6.6838307;-8.149721;-8.255049;-6.811792;-6.2129006;-6.1911387;-6.9902406;-7.113848;-6.5410724;-8.9871235;-9.621704;-7.3662877;-6.4096293;-6.7186503;-5.3824615;-2.2591748;-1.215468;-3.880011;-1.6681181;-0.3058151;-3.2106109;-4.9533143;-4.581619;-5.1926966;-5.047326;-4.824483;-0.9786972;-1.0474652;2.0775623;2.5502336;2.514544;3.531266;1.6501561;-0.64269125;3.5016696;3.7732596;4.844822;4.491407;4.142344;7.4997897;7.1272235;4.1197114;6.0634956;4.6063104;3.3206096;-1.729052;-1.4827057;-1.7081603;-1.8935729;-4.2551885;0.038024902;2.8218238;9.380899;-1.215468;-2.2060757;-2.387136;-3.1096354;-6.5689273;-5.8995275;-4.690429;-5.4164104;-5.9595904;-2.892015;-0.7837094;-1.0631338;-4.4301553;-3.0617585;2.950655;2.655562;3.4564047;1.474319;0.8606297;-1.5244888
-41.5;-24.75;0.56205463;0.17904294;0.4079795;0.9868494;5.7866826;0.71874124;-1.8770336;-1.1780373;-3.1757917;-2.7797227;-3.3359604;-3.7555323;-4.9681125;-3.762496;-3.381225;-2.7440329;-4.2577996;-5.0360103;-5.683648;-5.4355607;-5.009896;-5.946533;-7.249644;-8.425663;-9.471982;-11.071926;-10.362484;-11.056257;-12.569154;-10.997065;-10.919592;-10.503502;-11.747419;-10.53658;-10.632333;-9.612129;-10.840378;-9.229117;-8.563199;-7.398496;-7.9730134;-6.126723;-5.3076;-5.2832265;-6.640307;-4.9672422;-3.6136436;-4.6242723;-7.065972;-7.591743;-7.270535;-6.4949365;-8.134052;-8.350801;-6.918861;-6.0910335;-6.1859155;-7.032023;-7.1704297;-6.5706687;-9.108121;-9.699178;-7.338433;-6.441837;-6.6533637;-5.318046;-2.151235;-0.96215785;-3.7050443;-1.3538746;-0.6896974;-3.5588036;-4.659962;-4.621661;-5.0586424;-5.1308923;-4.538095;-0.94300735;-1.4809648;1.6962917;2.5824413;2.0862672;3.9412627;2.2246737;-0.08732438;3.469462;3.8281002;4.8526564;4.6724668;4.2572474;7.2099195;7.2212358;4.231133;6.0817757;4.7821474;3.4015641;-1.5523442;-1.4809648;-1.7751874;-1.8735517;-4.4562697;-0.43377578;2.554586;9.313003;-1.0535585;-2.130344;-2.233931;-3.2123518;-6.5680566;-5.8864703;-4.7060976;-5.2823563;-5.9447923;-2.8876624;-0.9804381;-1.077932;-4.720896;-3.1287856;2.900167;2.67036;3.8037267;1.8007494;1.635358;-0.38851082
-41.5;-24.5;0.6630305;0.3627144;0.4793589;1.0878253;5.36537;0.8223285;-1.8039132;-1.0257031;-3.1592526;-2.760572;-3.9348512;-3.9096074;-5.0699587;-3.8739176;-3.4099512;-2.9451141;-4.227333;-5.0838866;-5.801163;-5.5269613;-5.043844;-5.856874;-7.1887097;-8.626744;-9.467629;-11.036237;-10.504373;-10.902183;-12.594398;-10.972692;-10.959634;-10.485222;-11.668206;-10.40862;-10.653225;-9.598202;-10.892607;-9.211708;-8.445684;-7.274017;-8.063543;-6.722132;-5.5365367;-5.187474;-6.655976;-4.9359045;-3.6023273;-4.410134;-7.0389876;-7.6848845;-7.2653127;-6.3661056;-8.158425;-8.580609;-7.038117;-5.877765;-6.1215;-7.0764184;-7.1826167;-6.5959125;-9.090711;-9.580791;-7.1042733;-6.468822;-6.5071235;-5.1979194;-2.0937834;-0.6992725;-3.3037524;-1.007423;-0.96825135;-4.0131946;-4.4144864;-4.7278595;-4.876712;-5.1918263;-4.4179683;-0.98217905;-0.88990796;1.5735538;2.3404477;1.9783275;4.38956;3.037703;0.6430094;3.3519468;3.8803291;4.915331;4.8822527;4.652446;6.804275;7.2604074;4.4148045;6.0817757;4.908367;3.437254;-1.420031;-1.445275;-1.8221933;-1.7952083;-4.593806;-0.8585707;2.482336;8.799418;-1.0178686;-1.9832324;-2.134696;-3.235855;-6.5811143;-5.8351116;-4.7583265;-5.2954135;-5.9265122;-2.948596;-1.1284198;-1.2589921;-4.838411;-3.306364;2.5685139;2.7565377;3.9961028;2.1158636;2.5702548;0.70481354
-41.5;-24.25;0.66477144;0.54203355;0.6351751;1.0695451;5.084204;1.2714968;-1.6541904;-0.9752151;-3.0991893;-2.8545842;-4.3552938;-3.9313693;-5.0203414;-3.9104776;-3.3377013;-3.0399966;-4.2212396;-5.164841;-5.873413;-5.4895306;-5.0673475;-5.910844;-7.27924;-8.711181;-9.35969;-10.856917;-10.5139475;-10.761165;-12.524759;-10.765516;-10.863881;-10.543544;-11.528058;-10.220595;-10.527875;-9.582533;-10.928297;-9.168183;-8.2863865;-7.2113423;-8.055709;-6.9206014;-5.6810365;-5.1187057;-6.6272492;-4.900215;-3.673707;-4.343107;-6.9745717;-7.684014;-7.2113423;-6.3304152;-8.095751;-8.653729;-7.1713004;-5.5913773;-5.9178076;-7.0450807;-7.1277766;-6.615933;-8.90878;-9.585144;-6.8892646;-6.5166984;-6.3600116;-5.081275;-2.062446;-0.5025438;-2.9912496;-0.6244112;-0.99001324;-4.3074174;-4.269116;-4.8575616;-4.681724;-5.1230583;-4.849727;-1.16498;-0.4947096;1.2462528;2.256011;2.0793033;4.7986865;3.7018805;1.3150208;3.207447;3.885552;4.826542;4.718602;4.6742077;6.3020077;7.256055;4.634166;6.054791;5.007602;3.4999287;-1.2981638;-1.305998;-1.7421092;-1.6550609;-4.5877123;-1.1963173;2.554586;7.9750724;-1.0822843;-1.7099012;-2.0311089;-3.140102;-6.5288854;-5.734136;-4.7565856;-5.316305;-5.8377233;-2.890274;-1.0535585;-1.5593079;-4.90892;-3.4360657;2.0488365;3.175239;4.133639;2.3448;3.2535825;1.6849754
-41.5;-24.0;0.6882744;0.660419;0.8049189;1.123515;4.8187075;2.646857;-1.3382057;-0.8977424;-3.106153;-3.0182347;-4.700004;-3.9957852;-4.889769;-3.9792457;-3.275897;-3.223668;-4.264764;-5.238832;-5.987446;-5.5617805;-5.230998;-6.2921143;-7.5325503;-8.790395;-9.324;-10.696749;-10.310255;-10.646261;-12.434229;-10.5444145;-10.757683;-10.6149235;-11.4236;-10.086541;-10.383375;-9.537268;-10.975303;-9.150774;-8.244603;-7.1190715;-8.0722475;-6.5741506;-5.7010574;-5.1395974;-6.527144;-4.853209;-3.6153846;-4.2194986;-6.845741;-7.6544175;-7.123424;-6.4000545;-8.002609;-8.519675;-7.3114476;-5.3659225;-5.806386;-6.955421;-7.126035;-6.6899247;-8.932283;-9.620834;-6.8379064;-6.5506473;-6.282539;-4.9698534;-2.0554824;-0.34846866;-2.621295;-0.2561977;-0.78109777;-3.9949145;-4.2047005;-4.924588;-4.491959;-5.0029316;-5.2449255;-1.7011966;-0.24488139;0.65867805;2.3004055;2.2525291;5.05809;4.3155694;1.7580957;3.1160464;3.5774016;4.564527;3.9656363;4.506205;5.765791;7.2987084;4.9031444;5.986893;5.066795;3.5608623;-1.1675915;-1.0788025;-1.4861876;-1.4879285;-4.3570347;-1.2955521;2.675583;6.755528;-1.1040465;-1.3765069;-1.953636;-3.0774274;-6.5071235;-5.5757084;-4.720896;-5.2736516;-5.793329;-2.6404457;-1.3669318;-1.6524495;-5.0003204;-3.4404182;1.4986924;3.6035159;4.2624702;2.8287878;3.680118;2.4832067
-41.5;-23.75;-1.5497328;0.51678956;3.8664012;1.8529782;5.61868;3.2631578;1.1539819;0.8597592;-2.7466445;-3.174921;-2.6630783;-0.55912507;-3.9801164;-3.1940718;-0.68186295;-1.9849733;-4.296101;-2.460256;-1.6524495;-3.0434785;-4.075869;-2.2025938;-3.7703304;-5.494754;-8.933154;-8.830437;-10.395562;-8.994087;-10.064779;-9.734867;-8.604112;-7.3245053;-8.221971;-7.052915;-7.7928243;-8.743389;-8.069636;-4.7818294;-3.7851286;-2.8467498;-3.1609936;-1.9797505;-1.5749768;-5.1587477;-4.507628;-1.8805157;-2.0197926;-3.7659779;-4.609474;-3.8556376;-4.3492002;-2.1277323;-5.0220823;-3.8756585;-3.4412885;-2.4376235;-5.12654;-5.793329;-5.213588;-4.8305764;-7.132999;-5.68713;-1.1197151;-1.5636605;-3.9531312;0.4323529;0.13290739;-1.8970548;-1.9075006;-0.00027620792;0.1825248;-3.6119027;-2.9198704;0.36184394;1.5134906;-1.9893256;0.6969792;3.7236423;0.75617194;-2.0598345;-2.0450363;0.8501839;2.702568;0.4541149;0.07284415;0.313097;2.5354354;2.7922273;2.8810165;2.6947336;1.9443787;-0.0011466742;-1.1876127;0.058045983;-0.6418208;-2.067669;-2.910295;0.5994853;0.5716299;-1.3338534;3.2483597;6.2715406;4.7429757;4.165847;-0.5504204;-4.142896;-5.184862;-4.87323;-5.4181514;-3.9148302;-3.3072343;-2.0633168;-1.6376513;0.7814159;2.2116165;0.023226738;-0.82288086;0.7483376;2.628577;0.63691604;-3.651945;-3.4865537;-5.5182567;-5.5287023
-41.5;-23.5;-1.2494167;1.33156;3.294495;1.5430869;4.665503;1.5909634;0.2965579;0.09547675;-3.228891;-3.3455358;-3.106153;-1.8265458;-4.232556;-3.5135384;-1.8230637;-1.521007;-4.2786913;-2.9921203;-2.275714;-2.3557982;-4.0419207;-3.015623;-4.4562697;-5.910844;-9.528563;-10.071743;-10.333758;-9.367524;-10.081319;-9.8010235;-9.135105;-8.028724;-8.6136875;-8.32817;-8.508359;-9.199521;-8.861774;-6.0414157;-4.6721487;-2.2774549;-3.9688;-3.150548;-1.9170758;-4.7200255;-5.274522;-2.477666;-2.651762;-4.383149;-5.5739675;-4.8157783;-5.352865;-2.4672198;-5.7637324;-4.7818294;-4.002749;-2.6491504;-5.7785306;-6.454024;-6.1650243;-5.599211;-7.524716;-5.969166;-2.1938887;-1.4731303;-3.3890595;-0.45031488;0.5577022;-0.67402875;-2.3540573;-0.24314046;0.39144027;-3.017364;-2.7170482;0.7579129;1.6179483;-1.4330882;0.8545363;4.3155694;1.8085837;-1.2206908;-2.409768;0.49938;2.4997458;2.5493631;1.9017252;0.4323529;3.046408;4.166717;3.4920943;3.6548743;2.8070257;1.2331957;-1.2694379;0.15728092;-1.1083988;-1.1702029;-3.3028822;-0.48426378;0.49502754;0.17643142;3.833323;5.5673213;3.8228774;3.6139617;-2.0215335;-4.760938;-6.0440273;-5.2719107;-5.7115035;-4.1872907;-3.6606498;-2.2269673;-2.2008529;0.35923254;2.7556672;1.1496294;-1.262474;0.91547;2.7539263;1.610114;-3.7859988;-3.8547668;-5.604434;-5.2292566
-41.5;-23.25;-1.0631338;2.1106408;2.2621045;1.0625813;3.6661906;1.1618161;0.45672643;-0.2527157;-3.4526048;-3.0904846;-3.0443492;-2.7814636;-4.5102396;-3.2523942;-1.7142538;-1.8918318;-4.0236406;-3.0870028;-2.290512;-2.2348013;-3.8904567;-3.3377013;-4.5537634;-6.2520723;-9.953358;-11.160715;-10.53484;-9.835843;-10.394691;-10.111785;-9.679156;-8.642413;-8.8095455;-9.162961;-9.185594;-9.2961445;-9.244786;-7.3114476;-4.630366;-2.0868196;-4.817519;-3.6745772;-1.9292625;-4.1193933;-5.7263017;-2.8101897;-3.1592526;-4.650387;-5.7654734;-5.423374;-5.9160666;-3.2315025;-5.960461;-5.4799557;-4.38402;-3.1192102;-6.037934;-6.597653;-6.5280147;-6.010949;-7.7675796;-6.10322;-2.6421866;-2.1904068;-2.948596;-1.1353837;0.43931675;0.10331106;-2.7109547;-0.4886161;0.28611207;-2.8371744;-2.425437;0.5516088;1.2854245;-0.82984483;0.38360596;4.6124034;2.8932033;-0.6479143;-2.100747;0.43757582;2.096713;3.6226664;3.8724947;0.23475373;3.4485703;4.9127197;4.096208;4.22591;3.6905642;1.9583064;-1.045724;0.6073197;-0.82897437;-0.79937804;-3.1409726;-0.90383565;-0.49296868;0.4767475;3.9142776;5.394096;3.0890615;3.1177874;-3.395153;-5.0542903;-5.9830937;-5.3119526;-5.7846236;-4.2447424;-3.5936227;-2.5803828;-2.680488;-0.023779154;2.697345;1.4690961;-1.2964226;0.9354911;3.0037544;2.3073695;-3.938333;-4.0401797;-5.9160666;-5.4834375
-41.25;-29.0;-0.9691218;2.7191072;1.9469903;0.20689833;2.2612338;0.9293977;-0.0585984;-0.51298964;-3.693728;-2.7657952;-3.655427;-2.6273885;-4.6573505;-3.170569;-1.7168652;-1.8961843;-3.833005;-3.0104003;-2.1225095;-2.134696;-3.9966555;-3.7476978;-4.924588;-6.44706;-10.031701;-11.488016;-10.701972;-10.089153;-10.580104;-10.146605;-9.857605;-8.94534;-8.9749365;-9.601684;-9.364042;-9.434551;-9.163832;-7.5351615;-4.8610435;-2.421955;-5.5617805;-3.846933;-2.0694098;-4.0619416;-6.170247;-2.803226;-3.744216;-4.6730194;-6.1467443;-5.715856;-6.1815634;-3.8887157;-6.153708;-5.875154;-4.662574;-3.6458516;-6.21203;-6.5045114;-6.5375905;-6.3417315;-7.872908;-6.4984183;-3.1844964;-2.4985576;-2.9633942;-1.3016456;0.13987124;0.6073197;-2.809319;-0.8498658;0.13551891;-2.5177078;-2.5359879;-0.352821;1.3698611;-0.31452;0.2077688;4.5253553;3.7784824;-0.104733944;-1.7264403;0.5707594;1.816418;4.0857625;3.6061273;0.46630168;3.4851303;5.534243;4.428732;4.7133794;4.6071806;2.8905919;-0.49645054;0.9868494;-0.26316154;-0.57740533;-2.8145418;-0.8690165;-1.1371247;0.09199476;3.1900373;5.514222;2.3352249;2.610297;-4.3248267;-4.8627844;-5.600082;-5.1996603;-5.9073615;-4.4449534;-3.6475925;-2.8589368;-3.2480416;-0.7662996;2.6311884;1.791174;-0.9699923;1.0625813;3.2857904;2.5719957;-4.2186284;-4.277821;-6.0623074;-5.9221597
-41.25;-28.75;-1.1693324;2.7617607;2.2168393;0.03367257;1.6684362;0.97379225;-0.4372579;-0.6200589;-3.6510744;-2.549045;-3.9757638;-2.5298948;-4.6425524;-3.1775327;-1.7969495;-1.911853;-3.7668486;-2.9633942;-1.9666933;-2.2078166;-4.3474593;-4.1742334;-5.287579;-6.6385655;-10.016032;-11.709119;-10.963986;-10.347686;-10.813394;-10.227559;-9.9968815;-9.063726;-9.239563;-9.988177;-9.45022;-9.814081;-9.246527;-7.6274323;-5.6644974;-3.1096354;-6.2146416;-3.912219;-2.3157563;-4.07674;-6.3608823;-2.7214007;-4.1133;-4.611215;-6.514958;-6.0353227;-6.4061475;-4.5502815;-6.4113708;-6.141521;-4.9272;-4.038439;-6.333897;-6.5811143;-6.4975476;-6.716039;-8.07486;-6.841388;-3.7546616;-2.79278;-3.2767677;-1.470519;-0.31364954;0.93636155;-2.8545842;-1.1780373;-0.022038221;-2.3174973;-2.9068131;-1.2198204;1.4690961;-0.22050798;0.21299171;4.4548464;4.6359067;0.18426585;-1.4026214;0.56118417;1.4386292;4.088374;2.8166008;0.6717353;3.33976;5.8893995;4.4887953;5.0537376;5.3409963;3.6583562;0.26260912;1.3376534;0.33921146;-0.4772998;-2.6508918;-1.027444;-1.6724707;-0.2701254;2.0166287;6.2201824;1.9008547;2.2864778;-4.6695375;-4.2604113;-5.1456904;-4.8523383;-6.0318403;-4.6207905;-3.853026;-3.069593;-3.7389932;-1.4600731;2.5519748;1.9017252;-0.59829676;1.1444066;3.5164678;2.6781945;-4.2447424;-4.4641037;-6.088422;-6.4696927
-41.25;-28.5;-1.4792238;2.2708092;2.3822308;0.25129282;1.5813881;1.0408193;-0.61222446;-0.6061312;-3.4395475;-2.515967;-4.0619416;-2.4445877;-4.527649;-3.2463007;-1.9022776;-1.8256754;-3.6824117;-2.9042015;-1.9388379;-2.3523164;-4.686947;-4.5790076;-5.520868;-6.6786084;-9.922021;-11.767441;-11.147658;-10.57227;-11.017957;-10.231041;-10.096117;-9.000181;-9.57644;-10.271954;-9.434551;-10.216243;-9.5224695;-7.637008;-6.5933013;-3.9818573;-6.7613034;-3.9348512;-2.546434;-4.0941496;-6.2982078;-2.5368586;-4.1141706;-4.5354834;-6.777843;-6.42878;-6.596783;-5.0168595;-6.676867;-6.3634934;-5.2101064;-4.2395196;-6.4940658;-6.7552104;-6.459247;-6.9380116;-8.225452;-7.1007915;-4.336143;-3.017364;-3.7433453;-1.6750821;-0.77152264;1.215786;-2.910295;-1.4348291;-0.10560441;-2.1930184;-3.3733912;-1.7630006;1.4107738;-0.21528506;0.24432898;4.3930426;5.7144327;0.23736513;-1.0500766;0.6020968;1.192283;4.004808;2.3343544;0.77445203;2.975899;6.051309;4.437437;5.3322916;5.758827;4.373892;1.0747681;1.6614723;0.8745574;-0.4094025;-2.6099792;-1.4296063;-2.0215335;-0.41549575;0.9537712;7.113296;1.6562495;2.029686;-4.685206;-3.6606498;-4.737435;-4.390113;-6.258166;-4.699134;-4.092408;-3.2332435;-4.1411552;-2.1190276;2.3874536;1.9617884;-0.44248068;1.0974005;3.5800128;2.7199774;-4.1559534;-4.5737844;-6.1154065;-6.79003
