jan_U,jan_V,fev_U,fev_V,mar_U,mar_V,abr_U,abr_V,mai_U,mai_V,jun_U,jun_V,jul_U,jul_V,ago_U,ago_V,ste_U,ste_V,out_U,out_V,nov_U,nov_V,dez_U,dez_V
-3.428093910217285,-0.8544443249702454,-3.4193215370178223,-1.3266881704330444,-3.2134478092193604,-0.4200334846973419,-2.6885979175567627,-0.200704962015152,-1.464202642440796,-0.1877465844154358,-1.3699792623519895,-0.8594123721122742,-2.0685036182403564,-0.7989522814750671,-2.9508745670318604,-0.9532009959220886,-3.740615129470825,-0.28926897048950195,-3.956154346466065,-0.2474231570959091,-3.834169626235962,-0.19006673991680145,-3.279138803482056,-0.5917115807533264
-3.4105043411254883,-0.8087645769119263,-3.4184966087341313,-1.2243289947509766,-3.218446969985962,-0.3888324797153473,-2.7560694217681885,-0.18201254308223724,-1.550681471824646,-0.16794930398464206,-1.4994044303894043,-0.771816611289978,-2.171175241470337,-0.6957430243492126,-3.0134849548339844,-0.8498517870903015,-3.803012847900391,-0.2076745182275772,-3.986983060836792,-0.18877950310707087,-3.859539031982422,-0.15209069848060608,-3.29861068725586,-0.5512233376502991
-3.346653699874878,-0.7580827474594116,-3.3643479347229004,-1.1188876628875732,-3.1801936626434326,-0.35511404275894165,-2.7858614921569824,-0.1634209007024765,-1.6236668825149536,-0.14878664910793304,-1.6007591485977173,-0.694067656993866,-2.2452359199523926,-0.6149226427078247,-3.0380175113677983,-0.7621264457702637,-3.8250153064727774,-0.13878805935382846,-3.973283290863037,-0.14083924889564514,-3.83884859085083,-0.11115127801895143,-3.2697026729583736,-0.499262809753418
-3.258845806121826,-0.6961832046508789,-3.26952600479126,-1.0001597404479978,-3.101797342300415,-0.3291882574558258,-2.7738826274871826,-0.15832267701625824,-1.677953004837036,-0.14111486077308655,-1.6883515119552612,-0.6279296875,-2.30146598815918,-0.5475291609764099,-3.018613576889038,-0.6751614212989807,-3.78870701789856,-0.08038865774869919,-3.89732837677002,-0.09908691793680192,-3.760329246520996,-0.07560881972312927,-3.1993839740753174,-0.4435064792633057
-3.1517622470855717,-0.6306522488594055,-3.1470127105712886,-0.8632488250732422,-3.001395463943481,-0.29956650733947754,-2.7284996509552,-0.14515019953250885,-1.6995296478271484,-0.12123650312423705,-1.7374763488769531,-0.5529802441596985,-2.300514936447144,-0.4814527034759522,-2.912692785263061,-0.5863831043243408,-3.661385297775269,-0.04017550498247146,-3.745365619659424,-0.06964711099863052,-3.6253478527069087,-0.061665046960115426,-3.1004855632781982,-0.3997931182384491
-2.977228164672852,-0.5595942735671997,-2.9433486461639404,-0.7169861793518066,-2.8409206867218018,-0.2519494593143463,-2.608254194259644,-0.09608248621225356,-1.6291651725769043,-0.05882126837968826,-1.66508686542511,-0.4391077160835266,-2.14441180229187,-0.3922943770885468,-2.651926279067993,-0.4759995639324188,-3.3986170291900635,0.0033025196753442287,-3.4922356605529785,-0.03324079141020775,-3.4088294506073,-0.06243789941072464,-2.923619270324707,-0.3638084828853607
-2.9665451049804688,-0.961047112941742,-2.4623949527740483,-1.5778207778930664,-2.448887825012207,-0.6081472635269165,-1.2201530933380127,-0.3941417336463928,-0.10643009841442108,-0.18779487907886505,0.6283730268478394,-1.0689170360565186,0.011840751394629478,-1.1933058500289917,-0.9852750897407532,-1.523003339767456,-2.1614186763763428,-0.8498064875602722,-2.5941812992095947,-0.8429808616638184,-2.5901544094085693,-0.7172536253929138,-2.525387048721313,-0.9199815988540648
-3.0080361366271973,-0.9664980173110962,-2.534618139266968,-1.6127020120620728,-2.489987134933472,-0.6077938675880432,-1.3293960094451904,-0.3781158328056336,-0.1976073533296585,-0.1880221664905548,0.5126836299896239,-1.046250581741333,-0.12078603357076645,-1.166379690170288,-1.1212505102157593,-1.5054925680160522,-2.27201509475708,-0.8191966414451599,-2.6917643547058105,-0.8103976845741272,-2.7060279846191406,-0.6707626581192017,-2.581406116485596,-0.896357536315918
-3.037927389144897,-0.9734195470809937,-2.597982406616211,-1.654426097869873,-2.528628349304199,-0.6015221476554871,-1.4303549528121948,-0.3628893196582794,-0.29324695467948914,-0.19034895300865173,0.396503895521164,-1.035112380981445,-0.2603342831134796,-1.1577401161193848,-1.2512661218643188,-1.5025761127471924,-2.370732307434082,-0.7993584871292114,-2.782057285308838,-0.7890722155570984,-2.8094556331634517,-0.6179558634757996,-2.62855076789856,-0.8719311952590942
-3.0846962928771973,-0.9786043167114258,-2.6842041015625,-1.6870273351669312,-2.576148271560669,-0.591839611530304,-1.538739562034607,-0.3479719460010529,-0.395276814699173,-0.1720619648694992,0.270226925611496,-1.0146633386611938,-0.4142507314682007,-1.1459746360778809,-1.3894147872924805,-1.4985344409942627,-2.474128007888794,-0.7775005102157593,-2.89101243019104,-0.7607849836349487,-2.9192423820495605,-0.5579494833946228,-2.695457220077514,-0.8434218168258667
-3.125261783599853,-0.975601077079773,-2.766445636749268,-1.7037496566772459,-2.616039276123047,-0.5776976943016052,-1.6386911869049072,-0.3303941488265991,-0.4867571890354157,-0.15372097492218018,0.14758802950382233,-1.011310338973999,-0.5647041201591492,-1.1490604877471924,-1.5304837226867676,-1.501516342163086,-2.5592586994171143,-0.7723363637924194,-2.9976933002471924,-0.7241083979606628,-3.01399564743042,-0.5100041031837463,-2.752535820007324,-0.8101423978805542
-3.185128927230835,-0.97104811668396,-2.8633837699890137,-1.7135789394378662,-2.6779587268829346,-0.5645135045051575,-1.7598942518234253,-0.3138761520385742,-0.596800684928894,-0.14296524226665494,-0.0028103450313210487,-1.017853021621704,-0.7424052953720093,-1.149292230606079,-1.7009197473526,-1.4863330125808716,-2.6700825691223145,-0.7673237919807434,-3.1163995265960693,-0.6899415254592896,-3.120416641235352,-0.4765981733798981,-2.8224391937255864,-0.7828536033630371
-3.2520749568939213,-0.9604504704475404,-2.955641984939575,-1.7069053649902344,-2.750570774078369,-0.5417997837066649,-1.8856209516525269,-0.28786301612854004,-0.7045369744300842,-0.13360054790973666,-0.15259157121181488,-1.025546669960022,-0.9102153778076172,-1.1435295343399048,-1.8672189712524412,-1.457258939743042,-2.7980916500091557,-0.7402218580245972,-3.239518404006958,-0.6494686007499695,-3.2312469482421875,-0.4326634109020233,-2.903233289718628,-0.7449023127555847
-3.2957077026367188,-0.9669766426086426,-3.03141450881958,-1.7152091264724731,-2.8141469955444336,-0.5345433354377747,-2.0012922286987305,-0.27316483855247503,-0.7960422039031982,-0.13884253799915314,-0.29602089524269104,-1.0375834703445437,-1.06899893283844,-1.1390262842178345,-2.020240068435669,-1.4377931356430054,-2.9239215850830083,-0.7153574228286743,-3.3458025455474854,-0.6212707161903381,-3.3199687004089355,-0.4027623236179352,-2.9618165493011475,-0.7107613682746887
-3.3321895599365234,-0.9775840640068054,-3.1087818145751958,-1.718882441520691,-2.8859474658966064,-0.5269121527671814,-2.116940259933472,-0.26013898849487305,-0.8863984942436218,-0.14953532814979553,-0.4379867911338806,-1.0472195148468018,-1.2286819219589231,-1.1291399002075195,-2.1678802967071533,-1.4119898080825806,-3.055445432662964,-0.6841174960136414,-3.4530565738677983,-0.5873602032661438,-3.411875009536743,-0.3721305727958679,-3.017982721328736,-0.6746643781661987
-3.3771576881408687,-0.9903291463851928,-3.2019381523132324,-1.7207447290420532,-2.974013328552246,-0.5222427845001221,-2.2365286350250244,-0.25361403822898865,-0.9890806078910828,-0.1654740571975708,-0.592474639415741,-1.0538964271545408,-1.3999673128128052,-1.120760798454285,-2.323345422744751,-1.3843226432800293,-3.1942408084869385,-0.655390202999115,-3.566514253616333,-0.5504691004753113,-3.5147609710693364,-0.3441954851150513,-3.0851926803588867,-0.6467112898826599
-3.4232494831085205,-0.9889937043190002,-3.2962429523468018,-1.6995415687561035,-3.0639259815216064,-0.5138815045356749,-2.3528287410736084,-0.2488950490951538,-1.1090078353881836,-0.1781143993139267,-0.7743114829063416,-1.046772003173828,-1.58252215385437,-1.1065044403076172,-2.4927518367767334,-1.3403080701828003,-3.333986520767212,-0.6152083873748779,-3.677645206451416,-0.5058854818344116,-3.6125822067260738,-0.3156341910362244,-3.155808210372925,-0.6348168849945068
-3.454375028610229,-1.0032433271408079,-3.372396230697632,-1.677306056022644,-3.1339828968048096,-0.5141661167144775,-2.4473657608032227,-0.2597120702266693,-1.2030036449432373,-0.2030302882194519,-0.9331450462341307,-1.0488245487213137,-1.72533118724823,-1.0977009534835815,-2.6389167308807373,-1.3010059595108032,-3.4543652534484863,-0.5769705176353455,-3.7704391479492183,-0.4724856615066528,-3.6946506500244136,-0.303570568561554,-3.2159011363983154,-0.6505125164985657
-3.468041181564331,-1.0079172849655151,-3.429085731506348,-1.6432069540023804,-3.1861817836761475,-0.5117834210395813,-2.542581558227539,-0.2570848762989044,-1.294780135154724,-0.21983246505260468,-1.091630935668945,-1.0226869583129885,-1.86202609539032,-1.048733472824097,-2.7902634143829346,-1.2354037761688232,-3.5817501544952397,-0.5180985331535339,-3.867096424102783,-0.4293786883354187,-3.7652819156646733,-0.2855260670185089,-3.252264976501465,-0.6654588580131531
-3.4705610275268555,-1.0057293176650999,-3.467010498046875,-1.5931490659713743,-3.2208430767059326,-0.5207220911979675,-2.627283811569214,-0.2653398811817169,-1.3819509744644165,-0.2436531484127045,-1.242785096168518,-1.003412842750549,-1.9977422952651975,-0.9897830486297609,-2.9218881130218506,-1.1692969799041748,-3.6937623023986816,-0.4659599363803864,-3.946222543716431,-0.3958873748779297,-3.8180162906646733,-0.2733604311943054,-3.2768278121948238,-0.6814021468162537
-3.481968641281128,-0.9680824875831604,-3.5138216018676762,-1.5049711465835571,-3.258774280548096,-0.5021495223045349,-2.718319892883301,-0.2499535977840424,-1.4880827665328982,-0.23334945738315585,-1.4115135669708252,-0.9598636031150818,-2.1449975967407227,-0.9152305126190186,-3.050105333328247,-1.0902180671691897,-3.807878017425537,-0.3874767124652863,-4.029860019683838,-0.3373033404350281,-3.874278068542481,-0.2350006401538849,-3.3147759437561035,-0.6594762802124023
-3.448499917984009,-0.9376494884490968,-3.503490209579468,-1.4178504943847656,-3.245985269546509,-0.4860721230506897,-2.7630274295806885,-0.24568696320056915,-1.5611923933029177,-0.2272845506668091,-1.53477942943573,-0.8955292105674744,-2.2414324283599854,-0.8292009830474854,-3.119038820266724,-1.004812479019165,-3.862126588821411,-0.31888213753700256,-4.0548176765441895,-0.2952383160591125,-3.885808706283569,-0.21333999931812286,-3.316805362701416,-0.63785320520401
-3.3913700580596924,-0.8890814781188965,-3.458101749420166,-1.309683084487915,-3.2046163082122803,-0.4594021439552307,-2.780755043029785,-0.2398323118686676,-1.6207339763641355,-0.2130519598722458,-1.6308927536010742,-0.8206728100776672,-2.309136152267456,-0.7453361749649048,-3.1549031734466557,-0.9162445068359376,-3.8827664852142334,-0.25436854362487793,-4.050001621246338,-0.2552428841590881,-3.875797510147095,-0.1849437952041626,-3.2963979244232178,-0.5950202345848083
-3.3088643550872803,-0.8127697110176086,-3.3694653511047363,-1.1725674867630005,-3.1296782493591313,-0.4182482063770294,-2.7720873355865483,-0.2219763696193695,-1.6702338457107544,-0.19334696233272552,-1.7110989093780518,-0.7406370043754578,-2.356520652770996,-0.6631199717521667,-3.13835072517395,-0.8148077130317688,-3.8520467281341553,-0.18503886461257932,-3.982487916946411,-0.20003829896450046,-3.810894012451172,-0.13689471781253815,-3.238377571105957,-0.528795599937439
-3.2135436534881587,-0.6897562146186829,-3.2680740356445312,-0.9784107208251952,-3.047393798828125,-0.3378371596336365,-2.757611989974976,-0.1642874777317047,-1.713782787322998,-0.13488394021987915,-1.780526041984558,-0.6202069520950317,-2.372817277908325,-0.5475041270256042,-3.0678343772888184,-0.6721364855766296,-3.776157140731812,-0.08753866702318193,-3.866453647613525,-0.10092676430940628,-3.712195873260498,-0.0535498671233654,-3.1693055629730225,-0.4240891337394713
-3.0762042999267583,-0.5570738911628723,-3.1112256050109863,-0.7757881283760071,-2.925490140914917,-0.2505658566951752,-2.6879987716674805,-0.08841271698474884,-1.6944242715835571,-0.040706850588321686,-1.77189302444458,-0.4573104977607727,-2.2803397178649902,-0.4035771191120148,-2.8762149810791016,-0.5024638772010803,-3.5916810035705566,0.01968756690621376,-3.671340227127075,0.00885244645178318,-3.5475833415985107,0.015420009382069113,-3.0393962860107417,-0.3160325586795807
-2.781688451766968,-0.3986156284809113,-2.7949109077453613,-0.5536128878593445,-2.6385810375213623,-0.1337849348783493,-2.4584012031555176,0.026462571695446968,-1.5387568473815918,0.08185894787311554,-1.63243567943573,-0.23674313724040985,-2.0576796531677246,-0.19496780633926392,-2.577773332595825,-0.2613649666309357,-3.2803347110748287,0.18994516134262085,-3.3511774539947514,0.17092092335224152,-3.2341971397399902,0.10871731489896774,-2.7445604801177983,-0.1823169589042664
-2.936650037765503,-0.9640414118766784,-2.440251350402832,-1.6170743703842163,-2.438544511795044,-0.5986147522926331,-1.218124508857727,-0.3654689192771912,-0.11480877548456192,-0.17137224972248075,0.6182941198348999,-1.0621591806411743,-0.0020793844014406204,-1.1988691091537476,-0.9901142716407776,-1.5216668844223022,-2.1572344303131104,-0.835000216960907,-2.583496570587158,-0.8203271627426147,-2.5760958194732666,-0.6837877631187439,-2.5144083499908447,-0.9172248840332032
-2.9875917434692383,-0.981353759765625,-2.527066469192505,-1.6602931022644043,-2.493856430053711,-0.5978360176086426,-1.332325458526611,-0.3530399203300476,-0.20981518924236295,-0.17046307027339935,0.5039003491401672,-1.0457577705383299,-0.1419762820005417,-1.1847704648971558,-1.1281436681747437,-1.4977232217788696,-2.272713422775269,-0.8120918273925781,-2.686655044555664,-0.7920835614204407,-2.693563938140869,-0.6383911371231079,-2.5743062496185303,-0.8986614942550659
-3.030999183654785,-0.9903683662414552,-2.6061666011810303,-1.7019580602645874,-2.546531438827514,-0.5911975502967834,-1.4447699785232544,-0.3392518758773804,-0.31395071744918823,-0.17086660861968994,0.3800233006477356,-1.0319736003875732,-0.29008737206459045,-1.173892617225647,-1.268511176109314,-1.4894285202026367,-2.3845138549804688,-0.7945099472999573,-2.7934281826019287,-0.7680333256721497,-2.811290740966797,-0.5871690511703491,-2.6353979110717773,-0.8727322816848755
-3.061142683029175,-1.0076860189437866,-2.6843547821044917,-1.7487815618515017,-2.580175876617432,-0.593708872795105,-1.538052320480347,-0.33608919382095337,-0.4043103158473969,-0.165486142039299,0.2596178650856018,-1.0252870321273804,-0.4350264668464661,-1.175228476524353,-1.3981337547302246,-1.503087282180786,-2.46546483039856,-0.7973053455352783,-2.880728006362915,-0.7504639625549316,-2.8982617855072017,-0.5462889075279236,-2.684185266494751,-0.8556254506111145
-3.127295017242432,-1.0043387413024902,-2.789961814880371,-1.771933913230896,-2.6389119625091557,-0.5874752402305603,-1.6527429819107056,-0.3191251754760742,-0.5001015663146973,-0.1490572988986969,0.1336880326271057,-1.0248152017593384,-0.5907577276229858,-1.170613169670105,-1.5488318204879759,-1.4982036352157593,-2.5711255073547363,-0.7925522923469543,-3.0108230113983154,-0.7121034264564514,-3.0249741077423096,-0.5032907128334045,-2.768230438232422,-0.826604425907135
-3.173633098602295,-0.9964799284934998,-2.8718907833099365,-1.7896515130996704,-2.684093475341797,-0.5784299969673157,-1.7593508958816528,-0.3006936311721802,-0.5946143269538879,-0.13822884857654572,-0.0035405415110290046,-1.0354410409927368,-0.7515133023262024,-1.175307035446167,-1.7001458406448364,-1.4969124794006348,-2.666051387786865,-0.7973261475563049,-3.1111690998077397,-0.6867374181747437,-3.117643117904663,-0.4722158014774322,-2.8217923641204834,-0.7965021133422852
-3.2374172210693364,-1.0075443983078003,-2.9640562534332275,-1.816238641738892,-2.752462387084961,-0.5769232511520386,-1.8849231004714968,-0.2872968316078186,-0.7002784609794617,-0.14102791249752045,-0.1626492440700531,-1.0536925792694092,-0.9274794459342957,-1.1795080900192259,-1.869933009147644,-1.489760160446167,-2.7982196807861333,-0.791199803352356,-3.238205671310425,-0.6669908165931702,-3.226680040359497,-0.4551423788070679,-2.8934230804443364,-0.7790758609771729
-3.2850983142852783,-1.0160725116729736,-3.044453382492065,-1.8284320831298828,-2.8210260868072514,-0.5697770118713379,-2.003447294235229,-0.27303531765937805,-0.794540524482727,-0.14681345224380493,-0.3072942495346069,-1.0662332773208618,-1.0877722501754759,-1.1764174699783323,-2.0249497890472408,-1.4723665714263916,-2.927171468734741,-0.7671906352043152,-3.3496608734130864,-0.6383670568466187,-3.320343017578125,-0.4258191287517548,-2.9565951824188232,-0.7467404007911682
-3.329675436019897,-1.0444754362106323,-3.1353909969329834,-1.859186172485352,-2.9022622108459477,-0.575657844543457,-2.123778820037842,-0.27368801832199097,-0.8949868679046631,-0.16703937947750092,-0.4557688534259796,-1.0792587995529177,-1.2553505897521973,-1.172770857810974,-2.1844205856323238,-1.45829176902771,-3.0656921863555913,-0.74945068359375,-3.464321613311768,-0.6137048006057739,-3.4181122779846187,-0.40672412514686573,-3.021589994430542,-0.7249472737312317
-3.3776068687438965,-1.0623513460159302,-3.232602596282959,-1.8678044080734253,-2.9923715591430664,-0.5755736231803894,-2.24463415145874,-0.2717250883579254,-1.0020325183868408,-0.18545815348625186,-0.6140854954719543,-1.0859398841857908,-1.4306825399398804,-1.16413676738739,-2.3455371856689453,-1.430978298187256,-3.2078099250793457,-0.7236475348472595,-3.579375028610229,-0.5804625749588013,-3.5218608379364014,-0.3821849822998047,-3.09175968170166,-0.7020260095596313
-3.4247937202453613,-1.0797246694564822,-3.3276798725128174,-1.859113693237305,-3.0735621452331543,-0.5692515373229979,-2.36191987991333,-0.2727229595184326,-1.114441990852356,-0.1994016170501709,-0.7889114618301392,-1.0854942798614502,-1.6115223169326782,-1.159449815750122,-2.5118024349212646,-1.4032419919967651,-3.3473591804504395,-0.6901955008506775,-3.688255071640015,-0.5493929982185364,-3.6145195960998535,-0.3546231985092163,-3.1600251197814937,-0.6914750933647156
-3.45638108253479,-1.1082221269607544,-3.406746625900269,-1.8461512327194212,-3.1399619579315186,-0.5761802196502686,-2.458237886428833,-0.2886382639408112,-1.2129071950912476,-0.22430305182933807,-0.9608945846557616,-1.0833107233047483,-1.773425817489624,-1.151294469833374,-2.672259330749512,-1.3722364902496338,-3.472093343734741,-0.6582742929458618,-3.7800905704498287,-0.531504213809967,-3.690263509750366,-0.3500024378299713,-3.215604305267334,-0.7126435041427612
-3.491229057312012,-1.1175191402435305,-3.487907886505127,-1.8156675100326536,-3.2064168453216557,-0.5738750100135803,-2.556594133377075,-0.28775033354759216,-1.300840139389038,-0.24629130959510806,-1.109315037727356,-1.0743458271026611,-1.9083889722824097,-1.1174286603927612,-2.8263752460479736,-1.3249757289886477,-3.605756282806397,-0.6070682406425476,-3.888987302780152,-0.4979359209537506,-3.7735185623168954,-0.3243545591831207,-3.2634868621826167,-0.7247278094291687
-3.514533519744873,-1.1118658781051636,-3.550557851791382,-1.764254093170166,-3.2580726146698,-0.5791824460029602,-2.6454482078552246,-0.2891668677330017,-1.3939125537872314,-0.26625028252601624,-1.2564535140991209,-1.0671160221099854,-2.044263362884521,-1.0647293329238892,-2.9701404571533203,-1.2662914991378784,-3.728550910949707,-0.5505149960517883,-3.983045816421509,-0.4611982107162476,-3.841526508331299,-0.2999460995197296,-3.3033134937286377,-0.7366531491279602
-3.5304534435272217,-1.083664059638977,-3.6033687591552734,-1.6829664707183838,-3.2951695919036865,-0.5663947463035583,-2.731805324554444,-0.2766894698143005,-1.4954607486724854,-0.255600243806839,-1.4265315532684326,-1.0274209976196291,-2.1922314167022705,-0.9907390475273132,-3.1031248569488525,-1.1896142959594729,-3.842771291732788,-0.4732637405395508,-4.067716598510741,-0.4086264371871948,-3.899183988571167,-0.2689161002635956,-3.3430004119873047,-0.7208698391914368
-3.5183894634246826,-1.065649151802063,-3.620872020721436,-1.6150598526000977,-3.2889859676361084,-0.5622922778129578,-2.7731738090515137,-0.28640446066856384,-1.563937425613403,-0.25789403915405273,-1.5547000169754028,-0.9948302507400512,-2.2948894500732417,-0.932157814502716,-3.2005901336669917,-1.1334431171417236,-3.917097568511963,-0.4190250337123871,-4.121741771697998,-0.384819895029068,-3.92885160446167,-0.25843486189842224,-3.3577179908752437,-0.7133589386940002
-3.467928409576416,-1.0197712182998655,-3.584424495697021,-1.5080467462539673,-3.253568172454834,-0.5377436280250549,-2.795963764190674,-0.2830372154712677,-1.6263089179992676,-0.2470701783895493,-1.6566178798675537,-0.9217433333396912,-2.3692126274108887,-0.8488532900810242,-3.24784517288208,-1.0440574884414673,-3.9471375942230233,-0.35385268926620483,-4.1276564598083505,-0.3451526761054993,-3.925529956817627,-0.23185448348522186,-3.343104124069214,-0.6750999093055725
-3.416911125183105,-0.9325897097587584,-3.5348901748657227,-1.3548564910888672,-3.2074742317199707,-0.4816271662712097,-2.818094491958618,-0.2490735650062561,-1.6972689628601074,-0.21592116355896,-1.7656656503677368,-0.823259174823761,-2.4425890445709233,-0.7546037435531616,-3.2806589603424072,-0.9338863492012024,-3.954014301300049,-0.27886009216308594,-4.10097074508667,-0.2809930741786957,-3.8990225791931152,-0.17823882400989532,-3.322465181350708,-0.6081823706626892
-3.330300092697144,-0.8058764338493347,-3.443455219268799,-1.1576591730117798,-3.1332907676696777,-0.3960566222667694,-2.813561201095581,-0.18440319597721103,-1.7508093118667605,-0.15137000381946564,-1.8466451168060305,-0.6960266828536987,-2.468505382537842,-0.6374205350875854,-3.223518848419189,-0.7931560277938843,-3.8863408565521236,-0.18335755169391632,-3.992758512496948,-0.18171682953834534,-3.809695482254028,-0.09420271217823027,-3.263660430908203,-0.5015794038772583
-3.2006821632385254,-0.6360355019569397,-3.3067352771759038,-0.9187076687812804,-2.999025821685791,-0.29520100355148315,-2.762608289718628,-0.1250392645597458,-1.763648509979248,-0.08157061785459517,-1.8909777402877808,-0.5436027050018309,-2.441884994506836,-0.4971751570701599,-3.1216683387756348,-0.6209004521369934,-3.783760786056519,-0.06348016858100891,-3.8460378646850586,-0.049829985946416855,-3.6762678623199454,0.002334352815523744,-3.1582813262939453,-0.36065325140953053
-2.9618191719055176,-0.4730443060398102,-3.0438032150268555,-0.6909618377685547,-2.773611068725586,-0.17134255170822146,-2.6068215370178223,-0.009547039866447449,-1.6783293485641482,0.048977136611938484,-1.809959888458252,-0.3375812768936157,-2.2684640884399414,-0.3257756531238556,-2.8695142269134517,-0.4286835789680481,-3.5462267398834233,0.06856606155633926,-3.6006925106048584,0.07995741814374924,-3.4372308254241943,0.08009832352399826,-2.9225144386291504,-0.2357499599456787
-2.9178407192230225,-0.9775428771972656,-2.4256374835968018,-1.6686264276504517,-2.433159589767456,-0.5905793309211731,-1.2136441469192505,-0.3421769440174103,-0.10766151547431946,-0.15574659407138824,0.6250247359275818,-1.07133686542511,-0.01026346441358328,-1.223565697669983,-0.9798266887664796,-1.5269016027450562,-2.147246599197388,-0.8349938392639159,-2.5715136528015137,-0.8064647912979126,-2.5628933906555176,-0.655419111251831,-2.5047743320465092,-0.9206233620643616
-2.9687714576721187,-0.9975591897964478,-2.512043237686157,-1.7148120403289795,-2.4889819622039795,-0.5907046794891357,-1.32742440700531,-0.3315961062908173,-0.20266440510749814,-0.1551436185836792,0.5104153156280518,-1.0579216480255127,-0.15089261531829834,-1.212437391281128,-1.1171996593475342,-1.504743218421936,-2.2609233856201167,-0.8154120445251465,-2.67374324798584,-0.7809369564056396,-2.6780900955200195,-0.6126296520233154,-2.564183235168457,-0.9043247699737548
-3.0153319835662837,-1.0170112848281858,-2.600733757019043,-1.7608954906463623,-2.549891471862793,-0.589382529258728,-1.4447487592697144,-0.3237479329109192,-0.3094445765018463,-0.15966543555259705,0.3791321218013763,-1.0499507188796997,-0.306233823299408,-1.2033300399780271,-1.2693144083023071,-1.4971226453781128,-2.382894277572632,-0.8135851621627808,-2.79085111618042,-0.7577015161514282,-2.7986927032470703,-0.5777493119239807,-2.626861572265625,-0.8837608098983765
-3.04189133644104,-1.0354515314102173,-2.6777479648590092,-1.8094353675842283,-2.5801684856414795,-0.5933039784431458,-1.5313758850097656,-0.3189447224140167,-0.3940790593624115,-0.16066375374794006,0.26144668459892273,-1.049047350883484,-0.4451359510421753,-1.2053896188735962,-1.3937029838562012,-1.5149303674697876,-2.4567463397979736,-0.8270192742347717,-2.8686318397521973,-0.7400330305099487,-2.879061460494995,-0.5444512367248535,-2.6694376468658447,-0.8689384460449219
-3.112187147140503,-1.0371291637420654,-2.7897717952728267,-1.8420960903167725,-2.643918514251709,-0.5970713496208191,-1.6502232551574707,-0.3059728145599365,-0.4955238997936249,-0.1509181708097458,0.1269516795873642,-1.05175518989563,-0.6077198982238771,-1.1959185600280762,-1.5504884719848633,-1.5092326402664185,-2.5697522163391118,-0.8276568651199341,-3.0001442432403564,-0.7092453241348267,-3.0136101245880127,-0.5098395943641663,-2.760359764099121,-0.8487133383750916
-3.165127992630005,-1.0353925228118896,-2.883513927459717,-1.8721153736114504,-2.697319984436035,-0.5937402248382568,-1.7624095678329468,-0.2837050557136536,-0.5932506918907166,-0.13624565303325653,-0.017340272665023804,-1.0575050115585327,-0.7706132531166077,-1.1904438734054563,-1.7044792175292969,-1.507074952125549,-2.675410270690918,-0.829604983329773,-3.109409809112549,-0.6870800852775574,-3.1233115196228027,-0.4814150333404541,-2.826564311981201,-0.8255330324172974
-3.2214243412017822,-1.046574354171753,-2.969003915786743,-1.9045670032501218,-2.7570927143096924,-0.5960112810134888,-1.880227208137512,-0.27170658111572266,-0.6927796006202698,-0.13975605368614194,-0.1716112196445465,-1.076623558998108,-0.9402858018875122,-1.1965107917785645,-1.8669705390930176,-1.5071141719818115,-2.8001022338867188,-0.8283582329750061,-3.227781057357788,-0.6718475222587585,-3.2245714664459233,-0.465470016002655,-2.888912439346313,-0.807857871055603
-3.275221824645996,-1.0793627500534058,-3.060859680175781,-1.9522509574890137,-2.828474283218384,-0.6068880558013916,-1.9967657327651975,-0.2762176394462585,-0.7878620028495789,-0.1562929004430771,-0.30925464630126953,-1.0959829092025757,-1.0961298942565918,-1.2090890407562256,-2.015307903289795,-1.5100091695785522,-2.926841259002685,-0.8199038505554199,-3.34714412689209,-0.6552512049674988,-3.321424961090088,-0.4482148885726929,-2.955955266952514,-0.7949042916297913
-3.319645643234253,-1.107898831367493,-3.1518304347991943,-1.9832838773727417,-2.909731149673462,-0.6128395199775696,-2.1170854568481445,-0.2768739461898804,-0.8882746696472168,-0.17653913795948029,-0.4577264785766602,-1.1090704202651978,-1.2637397050857544,-1.2055282592773438,-2.174757719039917,-1.4960137605667114,-3.065369129180908,-0.8022918701171875,-3.461803913116455,-0.630634069442749,-3.419180631637573,-0.4291799664497376,-3.020959854125977,-0.773213803768158
-3.3696472644805913,-1.1544933319091797,-3.254537343978882,-2.0143754482269287,-2.992271900177002,-0.6239132881164551,-2.2393181324005127,-0.2880534827709198,-0.9990514516830444,-0.2046395242214203,-0.619263768196106,-1.1212979555130005,-1.4392147064208984,-1.207887053489685,-2.343017339706421,-1.4850711822509766,-3.207233428955078,-0.7942887544631958,-3.574700355529785,-0.6232814192771912,-3.5126686096191406,-0.4196011126041413,-3.0929164886474614,-0.7689443230628967
-3.414947986602783,-1.1780107021331787,-3.3479633331298833,-2.011295318603516,-3.0686337947845463,-0.6210451722145081,-2.352431297302246,-0.2912561893463135,-1.1054631471633911,-0.22112832963466644,-0.7896261811256409,-1.1239409446716309,-1.6150248050689695,-1.2062383890151978,-2.5063822269439697,-1.4624695777893066,-3.341648578643799,-0.7665371894836426,-3.678913116455078,-0.5989086627960205,-3.599995851516724,-0.3965354859828949,-3.158025026321411,-0.761226236820221
