jan_V,fev_V,mar_V,abr_V,mai_V,jun_V,jul_V,ago_V,ste_V,out_V,nov_V,dez_V,longitude,latitude
-0.9746322631835938,-0.32576021552085876,0.4861566424369812,-0.706882119178772,-0.014530996792018414,-0.42232704162597656,-1.4757939577102661,-1.3766275644302368,-1.1634159088134766,-0.8389515280723572,-0.6030206680297852,-1.0095614194869995,-46.0,-27.5
-0.9302016496658325,-0.2782468795776367,0.5022117495536804,-0.6483485698699951,-0.01566166616976261,-0.4149571657180786,-1.3928723335266113,-1.317163348197937,-1.035988211631775,-0.8170046210289001,-0.5030657649040222,-0.9349980354309082,-46.0,-27.25
-0.8705551028251648,-0.20259466767311096,0.5398626327514648,-0.5645424723625183,0.013530380092561245,-0.3869725465774536,-1.2985278367996216,-1.2368205785751343,-0.8863124251365662,-0.7692399621009827,-0.4018920063972473,-0.8733543753623962,-46.0,-27.0
-0.8540225028991699,-0.1260894238948822,0.562807023525238,-0.47885751724243164,0.04400517791509628,-0.40050002932548523,-1.2142181396484375,-1.1173360347747803,-0.7241343259811401,-0.694681704044342,-0.3092902600765228,-0.8525039553642273,-46.0,-26.75
-0.880596935749054,-0.0864967480301857,0.5725868940353394,-0.3870893716812134,0.08658324182033539,-0.41872644424438477,-1.112406849861145,-0.9477343559265137,-0.574020504951477,-0.5952974557876587,-0.22839008271694183,-0.8262017369270325,-46.0,-26.5
-0.8793022632598877,-0.0942096933722496,0.6152080297470093,-0.3077123463153839,0.15891587734222412,-0.4048255383968353,-0.9773668646812439,-0.7604361772537231,-0.43208667635917664,-0.4520578384399414,-0.15368132293224335,-0.7487361431121826,-46.0,-26.25
-0.8894383311271667,-0.15257754921913147,0.6580713987350464,-0.255041241645813,0.20168577134609222,-0.3844088315963745,-0.8637601137161255,-0.6085249781608582,-0.3100297451019287,-0.3369216024875641,-0.07233068346977234,-0.6917088031768799,-46.0,-26.0
-0.8752796053886414,-0.1833888739347458,0.6612247824668884,-0.1932561695575714,0.22276726365089417,-0.29098930954933167,-0.712066650390625,-0.47705546021461487,-0.1627940982580185,-0.22168970108032227,0.013770943507552147,-0.6318551898002625,-46.0,-25.75
-0.8289515972137451,-0.1935475468635559,0.6301482319831848,-0.14415426552295685,0.24731937050819397,-0.18425023555755615,-0.5802925229072571,-0.3581174910068512,-0.029385477304458618,-0.11515568196773529,0.08167579025030136,-0.5629093647003174,-46.0,-25.5
-0.7275746464729309,-0.14704792201519012,0.6403002738952637,-0.0894174799323082,0.2895365357398987,-0.09897472709417343,-0.4351575970649719,-0.2509314715862274,0.07670653611421585,-0.022903747856616974,0.15689672529697418,-0.4717433750629425,-46.0,-25.25
-0.6059120893478394,-0.06960068643093109,0.6538789868354797,-0.040280990302562714,0.3202303946018219,-0.060514841228723526,-0.2750248312950134,-0.15071403980255127,0.16395141184329987,0.04033892974257469,0.23078978061676025,-0.37214842438697815,-46.0,-25.0
-0.9228633642196655,-0.42789337038993835,0.3085416555404663,-0.8857468366622925,0.06055637076497078,-0.5694454908370972,-1.925111174583435,-1.595603346824646,-1.806423306465149,-1.0531994104385376,-1.1840540170669556,-1.4579799175262451,-45.75,-29.0
-0.9407944083213806,-0.40716347098350525,0.37273362278938293,-0.8277906775474548,0.06594546139240265,-0.530765175819397,-1.8866868019104004,-1.6019231081008911,-1.7403372526168823,-1.064637303352356,-1.0951247215270996,-1.4272021055221558,-45.75,-28.75
-0.9572343826293945,-0.3528967797756195,0.4360518157482147,-0.779679536819458,0.07158011198043823,-0.4816718101501465,-1.8244071006774902,-1.5738085508346558,-1.6335036754608154,-1.0230737924575806,-0.9806385636329651,-1.3477040529251099,-45.75,-28.5
-0.9845400452613831,-0.3375222682952881,0.45352694392204285,-0.7723994851112366,0.06738027930259705,-0.43555396795272827,-1.768876075744629,-1.5449837446212769,-1.519552230834961,-0.9731842279434204,-0.8870071172714233,-1.278968095779419,-45.75,-28.25
-0.9739068746566772,-0.3273349404335022,0.47885861992836,-0.7439664006233215,0.05924468860030174,-0.39479517936706543,-1.6820701360702515,-1.509049415588379,-1.3949708938598633,-0.9028511643409729,-0.790666937828064,-1.2048425674438477,-45.75,-28.0
-0.9796380400657654,-0.3383221924304962,0.49985751509666443,-0.712299108505249,0.026688018813729286,-0.3913734555244446,-1.6025310754776,-1.45478355884552,-1.2846790552139282,-0.8462015986442566,-0.689095675945282,-1.1124576330184937,-45.75,-27.75
-0.948386013507843,-0.31786084175109863,0.5234654545783997,-0.6531780958175659,0.009547220543026924,-0.3866971433162689,-1.51910400390625,-1.3765826225280762,-1.1561650037765503,-0.8082185983657837,-0.5744719505310059,-0.9982333183288574,-45.75,-27.5
-0.9043193459510803,-0.2704210579395294,0.5400431752204895,-0.5944220423698425,0.008494020439684391,-0.38049253821372986,-1.4370391368865967,-1.3167355060577393,-1.0282236337661743,-0.7863146662712097,-0.47381383180618286,-0.9238798022270203,-45.75,-27.25
-0.8919044137001038,-0.21573691070079803,0.5484461784362793,-0.542041540145874,0.021882733330130577,-0.4144345223903656,-1.3846163749694824,-1.247732400894165,-0.88985276222229,-0.7630137801170349,-0.3871668577194214,-0.9204639196395874,-45.75,-27.0
-0.8813019394874573,-0.14261005818843842,0.5680599808692932,-0.4596397876739502,0.051345620304346085,-0.43046119809150696,-1.3021572828292847,-1.130531668663025,-0.7308010458946228,-0.6906707286834717,-0.29821258783340454,-0.904362678527832,-45.75,-26.75
-0.9115249514579773,-0.13550692796707153,0.562877357006073,-0.4048728942871094,0.07677418738603592,-0.45868679881095886,-1.2231671810150146,-1.0008646249771118,-0.6078125834465027,-0.5993636846542358,-0.24439415335655212,-0.8786243796348572,-45.75,-26.5
-0.9105056524276733,-0.15651479363441467,0.5921238660812378,-0.3451474905014038,0.12689436972141266,-0.46088939905166626,-1.102010726928711,-0.8399137854576111,-0.48305875062942505,-0.4675639867782593,-0.18118587136268616,-0.8036957383155823,-45.75,-26.25
-0.9129933714866638,-0.2173805683851242,0.6308092474937439,-0.2915070950984955,0.15514743328094482,-0.43421563506126404,-0.996826171875,-0.6941314339637756,-0.3609585762023926,-0.367644727230072,-0.11129073798656464,-0.7625560760498047,-45.75,-26.0
-0.8830754160881042,-0.27331802248954773,0.5947676301002502,-0.2377871572971344,0.14055339992046356,-0.3599613606929779,-0.8704482913017273,-0.5870169401168823,-0.231483593583107,-0.27209487557411194,-0.028011612594127655,-0.7096186280250549,-45.75,-25.75
-0.8482158184051514,-0.2990696132183075,0.5386734008789062,-0.1992371678352356,0.1503870189189911,-0.26736482977867126,-0.7373766303062439,-0.4740709960460663,-0.10226229578256607,-0.18101772665977478,0.034192249178886414,-0.6532414555549622,-45.75,-25.5
-0.7755227088928223,-0.272999107837677,0.5108575224876404,-0.13854435086250305,0.19180753827095032,-0.21699057519435883,-0.5959798097610474,-0.3709409534931183,0.009482712484896183,-0.09261373430490494,0.1211518719792366,-0.5784125328063965,-45.75,-25.25
-0.658345639705658,-0.19903826713562012,0.5210760831832886,-0.09247318655252457,0.22006529569625854,-0.1795644909143448,-0.4387963116168976,-0.2742084562778473,0.09356553852558136,-0.03251364082098007,0.19137999415397644,-0.4819015562534332,-45.75,-25.0
-0.5818789601325989,-0.12780025601387024,0.5392580628395081,-0.05741451680660248,0.2277791053056717,-0.16680936515331268,-0.3725661337375641,-0.2130923867225647,0.11042264103889465,-0.027861978858709335,0.20978735387325287,-0.4115477502346039,-45.75,-24.75
-0.9501178860664368,-0.3900192677974701,0.3689175248146057,-0.8324825763702393,0.0645129382610321,-0.5352033972740173,-1.8865067958831787,-1.527362585067749,-1.7338333129882812,-0.9751198887825012,-1.124141812324524,-1.4034441709518433,-45.5,-29.0
-0.9727962017059326,-0.37376078963279724,0.4309649169445038,-0.7810707092285156,0.07247447222471237,-0.49114540219306946,-1.8474050760269165,-1.5345094203948975,-1.6672608852386475,-0.9850106239318848,-1.0351033210754395,-1.3745014667510986,-45.5,-28.75
-0.9845393896102905,-0.3455662429332733,0.4820232093334198,-0.7482871413230896,0.08261913061141968,-0.4333568215370178,-1.8050023317337036,-1.544090986251831,-1.5868208408355713,-0.9571419358253479,-0.9394239783287048,-1.3163777589797974,-45.5,-28.5
-0.993259072303772,-0.3319358229637146,0.4941577613353729,-0.7299101948738098,0.0853663757443428,-0.37583261728286743,-1.7497820854187012,-1.5246014595031738,-1.4833775758743286,-0.912138819694519,-0.8497464656829834,-1.2571601867675781,-45.5,-28.25
-0.9689586162567139,-0.31571826338768005,0.5254650115966797,-0.6898394823074341,0.07708519697189331,-0.3379291892051697,-1.6780825853347778,-1.4925256967544556,-1.3716773986816406,-0.8427481055259705,-0.7588597536087036,-1.1906322240829468,-45.5,-28.0
-0.9503489136695862,-0.315115362405777,0.5467267632484436,-0.6492965817451477,0.04684023559093475,-0.3359871208667755,-1.6178929805755615,-1.4455310106277466,-1.278103232383728,-0.7883093357086182,-0.6591684818267822,-1.1019861698150635,-45.5,-27.75
-0.91521817445755,-0.29044461250305176,0.5695167183876038,-0.592828094959259,0.03370804712176323,-0.3353956341743469,-1.5472886562347412,-1.360207200050354,-1.1409379243850708,-0.753551185131073,-0.545116126537323,-0.9895261526107788,-45.5,-27.5
-0.8954483270645142,-0.2651824355125427,0.5873262882232666,-0.5453869104385376,0.0344901978969574,-0.3720208406448364,-1.5042202472686768,-1.298262119293213,-1.016291618347168,-0.7615652680397034,-0.45243963599205017,-0.9477840662002563,-45.5,-27.25
-0.8829755187034607,-0.21050798892974854,0.5958037376403809,-0.49291160702705383,0.047985415905714035,-0.4059623181819916,-1.4519338607788086,-1.2291908264160156,-0.8778470158576965,-0.7382125854492188,-0.3657454550266266,-0.944500744342804,-45.5,-27.0
-0.9090154767036438,-0.19660624861717224,0.5637266635894775,-0.4630679786205292,0.06376801431179047,-0.4431453347206116,-1.404771089553833,-1.1662815809249878,-0.7593662738800049,-0.687523365020752,-0.30939894914627075,-0.9492139220237732,-45.5,-26.75
-0.9363499283790588,-0.19354712963104248,0.5584287047386169,-0.41363978385925293,0.09109310805797577,-0.4672295153141022,-1.3275203704833984,-1.0390832424163818,-0.6364353895187378,-0.5949277281761169,-0.2557149827480316,-0.9203953146934509,-45.5,-26.5
-0.9317134022712708,-0.2291755974292755,0.560206413269043,-0.37491828203201294,0.0968959853053093,-0.5000068545341492,-1.2368773221969604,-0.9231742024421692,-0.5383142232894897,-0.4897056221961975,-0.20428553223609924,-0.8631975650787354,-45.5,-26.25
-0.9328650832176208,-0.29490193724632263,0.5740072727203369,-0.3324553072452545,0.10154107958078384,-0.4843808114528656,-1.1377215385437012,-0.7954524755477905,-0.4323779344558716,-0.41404199600219727,-0.159183531999588,-0.8431921601295471,-45.5,-26.0
-0.8941768407821655,-0.3576657474040985,0.5182845592498779,-0.2827313244342804,0.0735001415014267,-0.42821022868156433,-1.0191259384155273,-0.7000841498374939,-0.3110833764076233,-0.32730552554130554,-0.07913407683372498,-0.793300986289978,-45.5,-25.75
-0.879613995552063,-0.4119552671909332,0.40326225757598877,-0.2577778100967407,0.046009037643671036,-0.38890811800956726,-0.8920817375183105,-0.6105740666389465,-0.19606143236160278,-0.2658214271068573,-0.025207728147506714,-0.7733199596405029,-45.5,-25.5
-0.8083989024162292,-0.3849039077758789,0.37736019492149353,-0.19178716838359833,0.09108933061361313,-0.3415374457836151,-0.752448558807373,-0.5022096633911133,-0.07776252180337906,-0.1700211763381958,0.0697343498468399,-0.6963975429534912,-45.5,-25.25
-0.6967949867248535,-0.28287026286125183,0.3905465006828308,-0.12589779496192932,0.11484554409980774,-0.28906333446502686,-0.5802786946296692,-0.3554844260215759,0.008453741669654846,-0.11798448115587234,0.13869936764240265,-0.5677350163459778,-45.5,-24.75
-0.7730096578598022,-0.35377582907676697,0.37267348170280457,-0.1608065813779831,0.10738473385572433,-0.30160441994667053,-0.6461405158042908,-0.4163174331188202,-0.008178559131920338,-0.12243617326021194,0.12036588788032532,-0.6377666592597961,-45.5,-25.0
-0.9696977734565735,-0.3494371473789215,0.420253723859787,-0.7753834128379822,0.06767375767230988,-0.5068035125732422,-1.8550492525100708,-1.4572495222091675,-1.653316617012024,-0.9050996899604797,-1.0585414171218872,-1.348865270614624,-45.25,-29.0
-0.9838207364082336,-0.3471778631210327,0.4747611880302429,-0.7413297891616821,0.09306169301271439,-0.4295094907283783,-1.807020664215088,-1.4651527404785156,-1.6035610437393188,-0.9109885096549988,-0.972909688949585,-1.3372524976730347,-45.25,-28.75
-0.9859635829925537,-0.3289373815059662,0.5224690437316895,-0.7082961797714233,0.10705291479825974,-0.3672698140144348,-1.7671356201171875,-1.483749508857727,-1.5355498790740967,-0.8821777105331421,-0.884767472743988,-1.2899006605148315,-45.25,-28.5
-0.9733254313468933,-0.3224390149116516,0.5340245962142944,-0.6708052754402161,0.10321718454360962,-0.3201049566268921,-1.7262940406799316,-1.4778938293457031,-1.4589694738388062,-0.839806079864502,-0.7985870242118835,-1.2420055866241455,-45.25,-28.25
-0.9519431591033936,-0.31164732575416565,0.5717084407806396,-0.6307196617126465,0.0859982967376709,-0.30793094635009766,-1.6956630945205688,-1.4541338682174683,-1.3632365465164185,-0.7788416743278503,-0.7186819911003113,-1.1870408058166504,-45.25,-28.0
-0.9238291382789612,-0.292299747467041,0.5972862839698792,-0.5921057462692261,0.06681700795888901,-0.3017376661300659,-1.6504155397415161,-1.3915876150131226,-1.249512791633606,-0.7210390567779541,-0.6187306642532349,-1.0951043367385864,-45.25,-27.75
-0.9110464453697205,-0.27931997179985046,0.6100365519523621,-0.5623131394386292,0.04875694960355759,-0.33937594294548035,-1.6246329545974731,-1.3372819423675537,-1.1445410251617432,-0.7221964597702026,-0.5354070663452148,-1.0234497785568237,-45.25,-27.5
-0.8985342979431152,-0.2595160901546478,0.6306937336921692,-0.5147654414176941,0.05329121649265289,-0.3740248680114746,-1.580492615699768,-1.2756636142730713,-1.0206297636032104,-0.734279453754425,-0.44595709443092346,-0.9860118627548218,-45.25,-27.25
-0.9131903052330017,-0.252494752407074,0.6170850992202759,-0.47263044118881226,0.07151197642087936,-0.408431738615036,-1.547853708267212,-1.2406333684921265,-0.904671311378479,-0.7309348583221436,-0.3766964375972748,-0.9827767610549927,-45.25,-27.0
-0.9442688226699829,-0.25069689750671387,0.5734548568725586,-0.44998711347579956,0.08374964445829391,-0.4510359466075897,-1.5135159492492676,-1.1946361064910889,-0.7971674799919128,-0.6859318017959595,-0.32548898458480835,-0.9858843684196472,-45.25,-26.75
-0.9616377353668213,-0.29058361053466797,0.519565999507904,-0.43062037229537964,0.08714772015810013,-0.49708235263824463,-1.4542864561080933,-1.1098926067352295,-0.6965371370315552,-0.6095704436302185,-0.27873897552490234,-0.9627227783203125,-45.25,-26.5
-0.9589259624481201,-0.32635074853897095,0.5200223326683044,-0.3874172568321228,0.08458810299634933,-0.5340312719345093,-1.3745713233947754,-0.9999381303787231,-0.6018558740615845,-0.5107550621032715,-0.22544866800308228,-0.9196134805679321,-45.25,-26.25
-0.9570142030715942,-0.3997662365436554,0.479248583316803,-0.3756260871887207,0.04040652886033058,-0.5515552163124084,-1.2882423400878906,-0.9199408888816833,-0.5278496146202087,-0.47339266538619995,-0.2089972347021103,-0.9224538207054138,-45.25,-26.0
-0.919093132019043,-0.47647908329963684,0.3922189176082611,-0.340310275554657,-0.00926943775266409,-0.5437639951705933,-1.177782416343689,-0.8400334715843201,-0.41641929745674133,-0.3996132016181946,-0.1391543745994568,-0.8948987722396851,-45.25,-25.75
-0.9104638695716858,-0.5335343480110168,0.2612054646015167,-0.31140387058258057,-0.04562707245349884,-0.5257607698440552,-1.0549838542938232,-0.7591308355331421,-0.30801922082901,-0.34161674976348877,-0.08529717475175858,-0.8910127878189087,-45.25,-25.5
-0.8693622350692749,-0.510540246963501,0.23623035848140717,-0.24733446538448334,-0.014868480153381824,-0.47589635848999023,-0.927100419998169,-0.6459755301475525,-0.1907946914434433,-0.24204279482364655,0.009739315137267113,-0.8293165564537048,-45.25,-25.25
-0.8443642854690552,-0.4818570613861084,0.24230597913265228,-0.20954503118991852,0.0078106834553182125,-0.42891785502433777,-0.8283512592315674,-0.5532867908477783,-0.11778852343559265,-0.1921650618314743,0.0632992759346962,-0.7759126424789429,-45.25,-25.0
-0.8083276152610779,-0.42973095178604126,0.25693798065185547,-0.20117130875587463,0.010631917975842953,-0.40008917450904846,-0.7571101784706116,-0.45964890718460083,-0.06319298595190048,-0.17605960369110107,0.07966464012861252,-0.7123634815216064,-45.25,-24.75
-0.7684923410415649,-0.3530157506465912,0.23313069343566895,-0.21284474432468414,0.00027103835600428283,-0.4211972653865814,-0.7380241751670837,-0.41752493381500244,-0.06674186140298843,-0.22104573249816895,0.02529780939221382,-0.6716580986976624,-45.25,-24.5
-0.9526654481887817,-0.30302512645721436,0.4767550528049469,-0.736743152141571,0.09693986922502518,-0.46465903520584106,-1.815204381942749,-1.3538371324539185,-1.568156123161316,-0.8277289867401123,-0.9777927994728088,-1.3006322383880615,-45.0,-29.0
-0.9679924845695496,-0.3086118698120117,0.5272192358970642,-0.7123072147369385,0.12164831906557083,-0.3768967092037201,-1.7686086893081665,-1.3678230047225952,-1.5480793714523315,-0.8442175388336182,-0.9053563475608826,-1.2932016849517822,-45.0,-28.75
-0.9556995630264282,-0.3062755763530731,0.5517355799674988,-0.666820228099823,0.13895060122013092,-0.3134753108024597,-1.7419368028640747,-1.3820106983184814,-1.5106475353240967,-0.8253917098045349,-0.8381347060203552,-1.2795498371124268,-45.0,-28.5
-0.9343968629837036,-0.30135345458984375,0.5760676264762878,-0.6192240715026855,0.13301627337932587,-0.2791892886161804,-1.714869499206543,-1.3732107877731323,-1.4303826093673706,-0.7749785780906677,-0.7422678470611572,-1.2331149578094482,-45.0,-28.25
-0.9356303215026855,-0.3078305721282959,0.6138898134231567,-0.5966139435768127,0.09779638797044754,-0.3064641058444977,-1.728702187538147,-1.3742179870605469,-1.3453729152679443,-0.7276894450187683,-0.6796029210090637,-1.185526728630066,-45.0,-28.0
-0.9280014038085938,-0.28691405057907104,0.6411696076393127,-0.5724841952323914,0.07747717946767807,-0.3212469220161438,-1.7254637479782104,-1.338381290435791,-1.2338316440582275,-0.6884881854057312,-0.60670006275177,-1.1159579753875732,-45.0,-27.75
-0.9295399785041809,-0.2791202664375305,0.652794361114502,-0.5486240983009338,0.06435233354568481,-0.364516019821167,-1.7256479263305664,-1.3109111785888672,-1.1460576057434082,-0.7022257447242737,-0.5338789820671082,-1.0578944683074951,-45.0,-27.5
-0.9486925005912781,-0.2944476902484894,0.6502677202224731,-0.5142563581466675,0.06858588010072708,-0.4005531370639801,-1.7098627090454102,-1.2868876457214355,-1.0481046438217163,-0.7392685413360596,-0.47086918354034424,-1.0369471311569214,-45.0,-27.25
-0.9694234132766724,-0.3127198815345764,0.6213415861129761,-0.47211116552352905,0.08999811112880707,-0.4318186044692993,-1.6816836595535278,-1.260715365409851,-0.9382765889167786,-0.7412111759185791,-0.4070352017879486,-1.027616262435913,-45.0,-27.0
-0.9802408814430237,-0.3421535789966583,0.5547921061515808,-0.4404478371143341,0.11134985089302063,-0.47596630454063416,-1.6401952505111694,-1.2207775115966797,-0.8390424251556396,-0.691963255405426,-0.3449661135673523,-1.0061376094818115,-45.0,-26.75
-0.9882030487060547,-0.4051859676837921,0.47208625078201294,-0.42662331461906433,0.10906142741441727,-0.534315824508667,-1.5781629085540771,-1.1549428701400757,-0.7577611207962036,-0.6256147623062134,-0.30310261249542236,-0.9827532768249512,-45.0,-26.5
-0.9955629110336304,-0.4608994126319885,0.42554977536201477,-0.40669554471969604,0.06713490933179855,-0.6093126535415649,-1.5238986015319824,-1.0849013328552246,-0.6858636736869812,-0.5670781135559082,-0.27478060126304626,-0.970038115978241,-45.0,-26.25
-0.9795534610748291,-0.5296708941459656,0.35056164860725403,-0.4013651907444,-0.022230828180909157,-0.6518077254295349,-1.4382641315460205,-1.0429024696350098,-0.6186885833740234,-0.5379284024238586,-0.2551123797893524,-0.9884964227676392,-45.0,-26.0
-0.9427614212036133,-0.6054335832595825,0.2627526521682739,-0.3697863221168518,-0.0788441151380539,-0.6543437242507935,-1.3237394094467163,-0.9688594341278076,-0.5194873213768005,-0.46627113223075867,-0.1895809769630432,-0.9953339099884033,-45.0,-25.75
-0.9100847244262695,-0.6162891387939453,0.1920965015888214,-0.30571651458740234,-0.07301796972751617,-0.625360369682312,-1.1976215839385986,-0.8659735918045044,-0.3987186551094055,-0.37594571709632874,-0.10745512694120407,-0.9910871982574463,-45.0,-25.5
-0.8923147320747375,-0.6031572222709656,0.17017589509487152,-0.25288012623786926,-0.060077399015426636,-0.579868733882904,-1.0740936994552612,-0.7551088333129883,-0.28549277782440186,-0.2897014319896698,-0.02869267389178276,-0.9456757307052612,-45.0,-25.25
-0.8851581811904907,-0.5830310583114624,0.18477870523929596,-0.2250623255968094,-0.048257749527692795,-0.532150387763977,-0.9836602210998535,-0.6522371172904968,-0.19923114776611328,-0.23711854219436646,0.030450787395238876,-0.8875252604484558,-45.0,-25.0
-0.8591983914375305,-0.5361309051513672,0.19492551684379578,-0.2263922393321991,-0.04388751834630966,-0.4995013475418091,-0.9055765867233276,-0.5517058372497559,-0.12646563351154327,-0.20945465564727783,0.05307275801897049,-0.8154998421669006,-45.0,-24.75
-0.8027019500732422,-0.45089927315711975,0.17973440885543823,-0.22149071097373962,-0.010081938467919827,-0.46985718607902527,-0.8236873745918274,-0.46827948093414307,-0.07767760753631592,-0.20071296393871307,0.024432620033621788,-0.7488585710525513,-45.0,-24.5
-0.7260716557502747,-0.34817153215408325,0.15960770845413208,-0.1828756183385849,0.09823102504014969,-0.39473503828048706,-0.7050217390060425,-0.3753916323184967,-0.03349872678518295,-0.18960674107074738,-0.029529334977269173,-0.6783614158630371,-45.0,-24.25
-0.9425861835479736,-0.26920434832572937,0.5369996428489685,-0.7302055358886719,0.117926225066185,-0.4499419331550598,-1.80862295627594,-1.2620890140533447,-1.5361441373825073,-0.7756757140159607,-0.9363120198249817,-1.2906453609466553,-44.75,-29.0
-0.95182204246521,-0.2767885625362396,0.5881457328796387,-0.6921833753585815,0.14227046072483063,-0.3563266694545746,-1.7697924375534058,-1.2624425888061523,-1.5146379470825195,-0.7863427400588989,-0.8614197373390198,-1.2748585939407349,-44.75,-28.75
-0.9405123591423035,-0.2889997661113739,0.6046582460403442,-0.6320502161979675,0.15445175766944885,-0.307736337184906,-1.7704193592071533,-1.2711992263793945,-1.4583261013031006,-0.7593557834625244,-0.7883160710334778,-1.2616665363311768,-44.75,-28.5
-0.948948860168457,-0.3041391372680664,0.6312631368637085,-0.5828583836555481,0.1477850079536438,-0.2814561128616333,-1.764386773109436,-1.2639925479888916,-1.370911717414856,-0.7088071703910828,-0.6972158551216125,-1.2368860244750977,-44.75,-28.25
-0.9489445090293884,-0.30717185139656067,0.6653527021408081,-0.5529531836509705,0.10939361900091171,-0.3065219223499298,-1.7830736637115479,-1.2736620903015137,-1.299739122390747,-0.6691440939903259,-0.6350089907646179,-1.1906253099441528,-44.75,-28.0
-0.9511890411376953,-0.30170008540153503,0.6689973473548889,-0.5458872318267822,0.08301196247339249,-0.3420999050140381,-1.7907096147537231,-1.2845213413238525,-1.230353593826294,-0.6706214547157288,-0.5954586267471313,-1.1407068967819214,-44.75,-27.75
-0.9617705941200256,-0.313618540763855,0.676652729511261,-0.5216489434242249,0.0834527462720871,-0.38300734758377075,-1.7934038639068604,-1.2668298482894897,-1.1394240856170654,-0.6921985745429993,-0.533223032951355,-1.0834234952926636,-44.75,-27.5
-0.9850607514381409,-0.36886733770370483,0.6473501324653625,-0.48934492468833923,0.09737557917833328,-0.4321875274181366,-1.7978767156600952,-1.2712907791137695,-1.0528150796890259,-0.7307574152946472,-0.48219141364097595,-1.0494203567504883,-44.75,-27.25
-1.0063706636428833,-0.41770684719085693,0.5910893678665161,-0.4521835744380951,0.11588374525308609,-0.4851170480251312,-1.7814571857452393,-1.2638353109359741,-0.9611126184463501,-0.734046995639801,-0.4264015555381775,-1.0349820852279663,-44.75,-27.0
-1.0181982517242432,-0.4880048930644989,0.4878638982772827,-0.42390140891075134,0.12963606417179108,-0.5629841089248657,-1.7468010187149048,-1.241997480392456,-0.8866152167320251,-0.6992451548576355,-0.3767405152320862,-1.0230649709701538,-44.75,-26.75
-1.022434115409851,-0.5620967149734497,0.39079609513282776,-0.4063602387905121,0.1225750520825386,-0.6312291026115417,-1.6928439140319824,-1.1894201040267944,-0.8144466876983643,-0.6510848999023438,-0.34029489755630493,-1.0106114149093628,-44.75,-26.5
-1.0355366468429565,-0.6456785798072815,0.30928707122802734,-0.40332332253456116,0.0574604868888855,-0.6962194442749023,-1.6527208089828491,-1.1609216928482056,-0.7613502740859985,-0.6315589547157288,-0.3244171440601349,-1.0262223482131958,-44.75,-26.25
-1.0198681354522705,-0.7042820453643799,0.2427660971879959,-0.3809735178947449,-0.03638721629977226,-0.7159666419029236,-1.5824214220046997,-1.1236459016799927,-0.6978328824043274,-0.5837158560752869,-0.28525665402412415,-1.0675984621047974,-44.75,-26.0
-0.9952946901321411,-0.7714254260063171,0.14846870303153992,-0.36923328042030334,-0.11123145371675491,-0.7208061218261719,-1.494162917137146,-1.0621055364608765,-0.6333606839179993,-0.5218185782432556,-0.23314598202705383,-1.1125073432922363,-44.75,-25.75
-0.9525970816612244,-0.7753998637199402,0.0942547395825386,-0.3225001096725464,-0.10916388034820557,-0.7196689248085022,-1.3859953880310059,-0.9684459567070007,-0.5255467891693115,-0.4349169135093689,-0.1554236263036728,-1.1083219051361084,-44.75,-25.5
-0.9472329616546631,-0.7730509042739868,0.0735776498913765,-0.2932397723197937,-0.11044390499591827,-0.7050470113754272,-1.2805123329162598,-0.8771152496337891,-0.42480549216270447,-0.3655008375644684,-0.09763185679912567,-1.0822044610977173,-44.75,-25.25
-0.9396823644638062,-0.7490411400794983,0.07235626876354218,-0.29278117418289185,-0.10904747247695923,-0.6620458364486694,-1.1869934797286987,-0.7910932898521423,-0.3402878940105438,-0.3178160786628723,-0.05376669391989708,-1.0248044729232788,-44.75,-25.0
-0.9040364623069763,-0.6891209483146667,0.07745084166526794,-0.28357261419296265,-0.09422999620437622,-0.6121204495429993,-1.0890538692474365,-0.6880197525024414,-0.2530173361301422,-0.2723224461078644,-0.02133292332291603,-0.9356900453567505,-44.75,-24.75
-0.7902792096138,-0.5608662366867065,0.0960339605808258,-0.2255796492099762,-0.018727753311395645,-0.5298334956169128,-0.9374656081199646,-0.5459297299385071,-0.14077343046665192,-0.18945951759815216,0.02204291895031929,-0.7912551760673523,-44.75,-24.5
-0.6339336633682251,-0.40984874963760376,0.12198838591575623,-0.1540815383195877,0.1215660572052002,-0.4010779559612274,-0.7481103539466858,-0.37667587399482727,-0.03448602184653282,-0.1065313071012497,0.05069057270884514,-0.631240963935852,-44.75,-24.25
-0.46371176838874817,-0.25413843989372253,0.2070884257555008,-0.04321819916367531,0.28951913118362427,-0.2256646752357483,-0.4730260670185089,-0.15188665688037872,0.1302715241909027,0.042219385504722595,0.1092754453420639,-0.4323003888130188,-44.75,-24.0
-0.9364794492721558,-0.25085657835006714,0.5779290199279785,-0.7143436074256897,0.13177670538425446,-0.45235705375671387,-1.8413856029510498,-1.1906425952911377,-1.512690544128418,-0.7260984778404236,-0.919110119342804,-1.2850769758224487,-44.5,-29.0
-0.944009006023407,-0.27346861362457275,0.6313360929489136,-0.6640458703041077,0.16110189259052277,-0.3639678657054901,-1.8193600177764893,-1.1940594911575317,-1.4783316850662231,-0.7230387926101685,-0.8352950811386108,-1.2727038860321045,-44.5,-28.75
